delta0,delta1,delta2,delta3,delta4
0021,0018,0035,0034,0041
0035,0025,0048,0054,0056
0061,0034,0061,0078,0072
0065,0038,0062,0087,0080
0065,0049,0077,0107,0096
0063,0068,0092,0125,0104
0063,0068,0095,0131,0108
0063,0068,0099,0134,0108
0063,0068,0099,0134,0108
0036,0057,0098,0134,0099
0032,0037,0070,0105,0075
0024,0021,0048,0061,0052
0010,0008,0028,0031,0024
0010,0008,0027,0026,0024
0010,0008,0027,0023,0023
0010,0008,0022,0013,0012
0009,0008,0022,0012,0012
0008,0005,0022,0012,0010
0006,0003,0020,0008,0007
0006,0003,0020,0008,0007
0006,0003,0020,0008,0007
0004,0005,0013,0008,0006
0004,0005,0013,0009,0006
0004,0005,0013,0009,0006
0004,0000,0014,0001,0005
0004,0000,0015,0001,0005
0004,0001,0015,0001,0005
0005,0006,0005,0004,0006
0006,0006,0005,0004,0006
0006,0006,0005,0004,0006
