delta0,delta1,delta2,delta3,delta4
0021,0022,0032,0041,0039
0028,0025,0041,0053,0049
0034,0025,0044,0063,0056
0034,0029,0049,0064,0061
0034,0029,0053,0069,0061
0033,0032,0059,0080,0061
0023,0032,0059,0080,0058
0022,0031,0049,0071,0056
0020,0024,0043,0051,0051
0009,0013,0018,0024,0021
0008,0011,0018,0018,0019
0006,0011,0014,0018,0019
0003,0008,0011,0011,0011
0003,0008,0011,0011,0011
0002,0008,0011,0011,0011
0006,0008,0005,0005,0004
0004,0008,0005,0005,0004
0004,0008,0005,0004,0004
0004,0005,0009,0006,0006
0003,0005,0009,0006,0006
0000,0005,0009,0006,0006
0003,0006,0005,0003,0005
0003,0006,0005,0003,0005
0003,0006,0005,0003,0005
0004,0008,0004,0003,0004
0002,0008,0004,0003,0004
0002,0008,0004,0003,0004
0002,0006,0012,0007,0008
0002,0006,0011,0007,0008
0002,0006,0011,0007,0008
