delta0,delta1,delta2,delta3,delta4
0025,0021,0032,0042,0040
0043,0024,0047,0059,0060
0056,0030,0063,0093,0081
0063,0040,0063,0095,0088
0056,0048,0086,0126,0109
0045,0070,0088,0126,0109
0045,0070,0098,0137,0106
0045,0070,0092,0136,0106
0045,0070,0092,0136,0106
0016,0021,0059,0086,0056
0013,0011,0035,0045,0038
0012,0007,0029,0026,0022
0012,0007,0018,0016,0012
0012,0007,0018,0016,0012
0012,0007,0018,0016,0012
0002,-001,0012,0002,0001
0002,-001,0012,0002,0001
0002,-001,0012,0002,0001
0001,0003,0007,0002,0002
0001,0003,0005,0002,0002
0001,0003,0005,0002,0002
0002,0002,0005,-001,0002
0002,0002,0006,-001,0002
0002,0002,0006,-001,0002
0002,0000,0003,0001,0002
0002,0000,0002,0001,0002
0002,0000,0002,0001,0002
0002,-001,0002,-001,0001
0002,-001,0002,-001,0001
0002,-001,0002,-001,0001
