delta1,delta2,delta3,delta4
00002,00001,-0001,00006
00001,00001,00000,00005
00002,00003,-0001,00004
00002,00002,-0001,00005
00001,00002,00000,00006
00002,00002,00001,00006
00004,00003,00000,00004
00003,00003,00001,00006
00003,00007,00000,00010
00006,00006,00002,00008
00008,00009,00004,00010
00009,00010,00006,00013
00011,00013,00010,00018
00014,00014,00012,00017
00011,00011,00011,00023
00011,00011,00011,00024
00011,00011,00011,00029
00011,00011,00011,00022
00011,00011,00011,00022
00011,00011,00011,00022
00010,00007,00006,00021
00008,00005,00005,00018
00006,00003,00003,00014
00006,00003,00003,00010
00006,00003,00003,00013
00006,00003,00003,00009
00006,00003,00003,00010
00006,00003,00003,00008
00002,-0001,00002,00008
00001,00000,00002,00008
00003,00003,00001,00007
00002,00002,00001,00006
00002,-0001,-0001,00007
00001,00000,00000,00007
00002,00001,00001,00007
00002,00002,00001,00006
00002,00003,00000,00007
00002,00004,00000,00005
00000,00000,00001,00008
00001,00002,-0001,00006
00002,00003,00000,00006
00001,00002,00001,00006
00002,00003,00001,00005
00002,00003,00000,00004
00001,00000,00000,00007
00001,00002,00002,00008
00002,00000,-0001,00005
00003,00002,-0001,00006
00000,00005,-0001,00006
00001,00000,00000,00005
00000,00000,-0001,00006
00002,00005,00000,00005
00001,00002,00001,00006
00001,00002,00000,00006
00000,00001,00000,00006
