delta1,delta2,delta3,delta4
00002,00001,00000,00003
00003,00002,-0001,00002
00001,-0002,00001,00001
00001,00001,00000,00002
00001,00000,00001,00002
00000,-0001,00000,00002
00002,00001,00000,00004
00003,00005,00001,00004
00003,00005,00003,00004
00004,00008,00002,00007
00004,00008,00004,00007
00010,00011,00003,00007
00013,00014,00006,00008
00019,00017,00012,00017
00023,00020,00018,00025
00024,00018,00018,00025
00022,00018,00018,00041
00027,00018,00018,00031
00025,00018,00018,00035
00025,00018,00018,00038
00026,00022,00022,00039
00026,00022,00022,00039
00026,00020,00022,00039
00026,00020,00021,00039
00026,00020,00018,00039
00026,00015,00016,00032
00022,00012,00013,00030
00017,00009,00009,00026
00009,00008,00005,00020
00009,00008,00005,00020
00008,00008,00005,00020
00006,00008,00005,00020
00005,00008,00005,00020
00007,00008,00005,00020
00005,00001,00001,00011
00005,00001,00001,00009
00005,00001,00001,00009
00005,00001,00001,00007
00005,00001,00001,00007
00005,00001,00001,00007
00003,00001,00002,00008
-0001,00000,00001,00005
00001,00001,00001,00006
00002,00001,00000,00004
00000,-0002,00000,00005
00002,00001,00001,00004
00000,00000,00000,00004
00002,00001,-0001,00003
00002,00000,-0001,00002
00002,00000,00001,00003
00000,00000,-0001,00002
00003,00001,00000,00003
-0001,00000,00000,00002
00000,-0001,00001,00004
00002,-0005,00001,00005
