delta1,delta2,delta3,delta4
00001,00000,-0002,00001
00002,-0001,-0002,00003
00002,-0001,-0002,00004
00001,00000,-0002,00001
00002,-0004,-0002,00003
00003,00000,-0003,00002
00001,00000,-0004,00002
00003,00002,-0002,00002
00004,00002,-0002,00004
00003,00004,-0001,00002
00008,00007,00000,00005
00010,00009,00002,00007
00015,00013,00005,00010
00016,00012,00009,00016
00016,00011,00011,00023
00016,00011,00011,00023
00016,00011,00011,00018
00015,00010,00015,00026
00015,00010,00015,00024
00015,00010,00015,00026
00015,00010,00015,00023
00015,00010,00015,00023
00015,00010,00015,00025
00017,00011,00007,00022
00013,00006,00005,00019
00011,00008,00003,00017
00006,00001,00000,00013
00006,00001,00000,00013
00006,00001,00000,00010
00006,00001,00000,00009
00006,00001,00000,00007
00006,00001,00000,00006
00005,00001,-0003,00006
00002,00001,-0002,00005
00002,00001,-0002,00003
00001,00000,-0003,00003
00002,00000,-0003,00002
00003,00000,-0003,00002
00001,00001,-0003,00003
00005,00001,-0003,00003
00001,00000,-0002,00001
00001,-0002,-0003,00002
00002,-0002,-0003,00003
00001,-0001,-0003,00003
00004,-0002,-0004,00003
00000,-0001,-0003,00001
00001,00000,-0006,00002
00001,-0002,-0003,00000
00002,00000,-0002,00001
00001,-0002,-0002,-0004
00002,00000,-0003,00001
00003,00000,-0003,-0001
00001,-0001,-0001,00000
00002,00000,-0003,00002
00001,-0001,-0001,00000
