delta1,delta2,delta3,delta4
00003,00004,-0003,00000
00001,00000,-0003,00000
00001,00000,-0003,00003
00002,00000,-0002,00003
00003,00000,-0003,00001
00002,00002,-0003,00003
00001,00001,-0003,00001
00004,00003,-0001,00004
00005,00006,00000,00004
00007,00009,00001,00004
00010,00014,00004,00006
00017,00022,00009,00012
00017,00022,00009,00012
00017,00018,00009,00012
00029,00022,00018,00019
00027,00024,00018,00019
00024,00031,00018,00019
00028,00020,00018,00019
00029,00020,00018,00019
00028,00021,00018,00019
00028,00027,00018,00019
00028,00023,00018,00019
00028,00021,00018,00019
00028,00021,00018,00019
00027,00021,00020,00041
00027,00021,00020,00041
00027,00021,00020,00041
00027,00021,00018,00039
00027,00021,00018,00039
00027,00021,00018,00036
00022,00009,00017,00036
00022,00010,00017,00036
00022,00007,00017,00036
00022,00007,00017,00036
00022,00006,00017,00036
00022,00003,00017,00036
00009,00004,00004,00020
00005,00004,00004,00020
00008,00004,00004,00020
00006,00004,00004,00020
00005,00004,00004,00020
00005,00004,00004,00020
00005,00002,00001,00009
00005,00002,00001,00008
00005,00002,00001,00004
00005,00002,00001,00004
00005,00002,00001,00006
00005,00002,00001,00003
00003,-0002,-0003,00004
00002,00000,-0004,00004
00000,-0002,-0004,00001
00002,-0002,-0002,00002
00003,00001,-0004,00002
00003,00001,-0003,00002
00000,-0001,-0003,00002
