delta1,delta2,delta3,delta4
-0001,-0002,00005,00001
-0001,00001,00005,00003
-0001,00000,00005,00001
00000,-0001,00003,00002
00000,00000,00005,00002
00000,00000,00004,00002
00000,00001,00005,00001
00002,00003,00004,00003
00001,00004,00006,00004
00002,00008,00007,00005
00011,00007,00009,00005
00007,00014,00013,00007
00010,00018,00015,00010
00015,00022,00020,00012
00015,00024,00022,00012
00015,00022,00024,00012
00015,00024,00027,00012
00015,00024,00025,00012
00015,00026,00028,00012
00025,00026,00029,00027
00031,00026,00029,00028
00028,00026,00029,00032
00030,00026,00029,00030
00029,00026,00029,00032
00031,00026,00029,00036
00035,00036,00036,00039
00030,00035,00040,00043
00029,00035,00041,00046
00031,00029,00042,00048
00032,00022,00035,00047
00030,00015,00025,00048
00030,00010,00025,00048
00030,00009,00025,00048
00030,00009,00025,00048
00030,00003,00025,00048
00030,00006,00025,00048
00014,00005,00008,00029
00014,00005,00011,00029
00008,00005,00008,00029
00010,00005,00008,00029
00008,00005,00007,00029
00005,00005,00008,00029
00007,-0002,00007,00015
00007,-0002,00007,00010
00007,-0002,00007,00009
00007,-0002,00007,00007
00007,-0002,00007,00007
00007,-0002,00007,00006
00002,00000,00003,00004
00001,00000,00004,00005
00002,00001,00006,00001
-0001,-0003,00005,00003
-0001,-0001,00004,00002
-0001,-0001,00004,00003
00001,00000,00003,00001
