delta1,delta2,delta3,delta4
00000,-0001,00005,00002
-0002,-0001,00004,00002
-0001,-0001,00005,00003
00000,-0001,00004,00001
-0001,00001,00005,00002
00000,00001,00005,00004
00000,00001,00005,00004
00002,00005,00009,00005
00004,00008,00008,00006
00005,00010,00012,00008
00007,00011,00012,00009
00013,00015,00014,00013
00009,00012,00019,00017
00014,00020,00022,00021
00014,00022,00023,00025
00014,00022,00025,00024
00014,00023,00021,00021
00014,00023,00024,00025
00014,00024,00027,00026
00020,00020,00025,00026
00022,00020,00025,00026
00020,00020,00025,00026
00025,00020,00026,00027
00023,00020,00026,00027
00022,00020,00026,00027
00022,00020,00026,00027
00020,00020,00026,00027
00015,00008,00015,00029
00015,00006,00014,00029
00015,00005,00012,00029
00015,00003,00011,00029
00015,00002,00009,00029
00015,00001,00008,00029
00007,00002,00006,00016
00005,00001,00005,00008
00005,00001,00005,00008
00005,00001,00005,00005
00005,00001,00005,00006
00005,00001,00005,00005
00005,00001,00005,00005
00002,-0004,00003,00004
00001,-0002,00003,00002
00000,00000,00003,00003
-0001,-0001,00004,00004
-0001,-0002,00003,00002
00001,-0002,00004,00002
-0001,00000,00003,00002
-0001,-0002,00002,00001
-0002,-0002,00004,00003
-0003,-0006,00004,00005
00000,-0001,00003,00001
-0003,-0003,00004,00004
-0001,-0002,00003,00002
00000,-0002,00003,00000
00004,-0007,00000,-0004
