delta1,delta2,delta3,delta4
-0001,-0001,00003,00004
00001,-0001,00002,00001
00001,00001,00003,00001
00001,00001,00004,00004
00000,00003,00004,00003
00001,00003,00004,00003
00004,00006,00004,00004
00004,00005,00004,00005
00005,00010,00008,00004
00008,00007,00010,00009
00012,00012,00011,00010
00013,00011,00014,00015
00014,00014,00015,00016
00016,00018,00017,00019
00017,00023,00021,00019
00017,00021,00022,00019
00017,00022,00024,00019
00017,00021,00024,00019
00017,00023,00024,00019
00017,00021,00025,00019
00023,00023,00025,00027
00022,00023,00025,00026
00022,00023,00025,00030
00022,00023,00025,00034
00021,00023,00025,00030
00021,00023,00025,00030
00021,00010,00017,00028
00021,00009,00017,00028
00021,00007,00017,00028
00021,00005,00017,00028
00021,00005,00017,00028
00021,00003,00017,00028
00009,00002,00008,00018
00008,00002,00007,00018
00008,00002,00004,00018
00006,00002,00005,00018
00005,00002,00003,00018
00003,00002,00003,00018
00003,-0002,00003,00008
00003,-0002,00003,00005
00003,-0002,00003,00006
00003,-0002,00003,00006
00003,-0002,00003,00004
00003,-0002,00003,00002
00003,-0003,00002,00003
00001,-0001,00002,00001
00006,00006,00007,00007
-0001,-0001,00002,00002
00000,-0003,00001,00000
-0001,-0001,00001,00002
-0001,-0001,00003,00000
-0001,-0003,00002,00001
-0002,-0002,00002,00002
00000,-0001,00001,00001
00001,-0001,00002,00000
