delta1,delta2,delta3,delta4
-0001,00000,00001,00002
-0001,00002,-0001,00005
00002,00001,00001,00005
00000,00000,00000,00005
00000,00000,-0001,00004
00001,00001,00001,00005
-0001,00000,00001,00006
00002,00003,00000,00004
00001,00000,00001,00006
00002,00003,00001,00005
00002,00003,00001,00005
00003,00006,00001,00005
00007,00010,00002,00008
00015,00018,00009,00013
00028,00023,00022,00030
00026,00023,00028,00038
00031,00026,00032,00049
00028,00027,00035,00057
00032,00031,00038,00067
00037,00033,00039,00072
00041,00035,00039,00070
00056,00021,00028,00085
00033,00010,00014,00123
00033,00006,00009,00123
00033,00003,00007,00123
00033,00001,00005,00123
00033,00002,00002,00123
00033,-0002,00002,00123
00006,00001,00002,00015
00004,00001,00002,00015
00004,00001,00002,00009
00001,00001,00002,00011
00006,00001,00002,00007
00003,00001,00002,00009
00004,00003,00000,00008
00003,00001,00002,00009
00003,00002,00001,00008
00001,00004,00001,00006
00003,00002,00000,00006
00005,00002,00000,00005
00001,00002,00001,00006
00002,00000,-0001,00005
00001,00001,00000,00005
00000,-0001,00000,00007
00000,00001,00000,00005
00002,00000,00000,00005
00003,00002,00000,00005
00003,00003,00000,00005
00001,-0001,00001,00006
-0002,-0001,-0001,00006
00002,00001,00000,00006
00000,00001,-0001,00005
00000,00000,00000,00005
00001,00000,00001,00006
00001,00000,00000,00006
