delta1,delta2,delta3,delta4
00002,00002,00000,00001
00000,00001,00000,00002
00000,00001,-0001,00000
-0001,00003,-0001,00002
00000,00003,-0001,00002
00000,00006,-0001,00005
00000,00001,-0001,00002
00001,00004,-0003,-0002
00003,00003,00001,00001
00004,00008,00002,00004
00004,00012,00005,00004
00006,00013,00006,00006
00009,00016,00008,00008
00013,00020,00011,00012
00013,00023,00011,00012
00013,00021,00011,00012
00013,00023,00011,00012
00013,00026,00011,00012
00013,00026,00011,00012
00018,00026,00019,00019
00021,00030,00023,00027
00022,00030,00024,00023
00021,00030,00024,00029
00020,00030,00024,00028
00020,00030,00022,00030
00021,00030,00020,00025
00020,00030,00020,00025
00020,00030,00017,00025
00019,00030,00017,00025
00016,00011,00013,00027
00016,00008,00013,00027
00016,00008,00013,00027
00016,00007,00013,00027
00016,00005,00013,00027
00016,00005,00013,00027
00005,00005,00003,00012
00005,00005,00003,00010
00005,00005,00003,00009
00005,00005,00003,00007
00005,00005,00003,00006
00005,00005,00003,00007
00002,00002,00001,00004
00001,00000,-0001,00002
-0003,00002,00004,00005
00001,00003,-0001,00004
-0001,00005,-0002,00004
00001,00003,-0001,00003
-0002,00002,00000,00002
-0002,-0001,00001,00003
00001,00001,-0002,00001
-0001,00000,-0001,00002
00001,00001,-0001,-0001
-0002,00000,-0002,00001
00000,00002,00000,00001
-0001,00002,00001,00000
