delta1,delta2,delta3,delta4
00000,00001,00000,00003
00000,00001,00000,00002
00001,00002,00001,00002
00000,00002,-0001,00006
00002,-0001,-0001,00004
00003,00004,00001,00004
00001,00001,00002,00004
00001,00002,00000,00004
00004,00004,00002,00005
00008,00005,00004,00008
00008,00006,00007,00012
00014,00012,00008,00017
00015,00011,00014,00018
00015,00014,00020,00022
00015,00014,00021,00023
00015,00014,00024,00021
00015,00014,00024,00028
00015,00014,00024,00025
00015,00014,00024,00026
00018,00013,00025,00025
00012,00015,00020,00023
00013,00014,00019,00014
00013,00014,00019,00020
00010,00010,00015,00020
00010,00010,00015,00020
00010,00010,00016,00020
00010,00010,00013,00019
00010,00010,00014,00019
00010,00010,00015,00019
00010,00010,00013,00019
00010,00010,00008,00019
00010,00010,00010,00019
00005,00008,00008,00013
00005,00008,00008,00012
00005,00008,00008,00016
00006,00006,00007,00012
00006,00006,00007,00009
00006,00006,00007,00011
00006,00006,00007,00010
00006,00006,00007,00012
00006,00006,00007,00008
00004,00006,00003,00010
00003,00003,00003,00008
00003,00004,00001,00006
00003,00001,00002,00005
-0001,00004,00000,00006
00001,00003,00001,00004
00003,-0001,00002,00003
00001,00002,-0001,00005
00006,00001,00001,00002
00000,00000,00001,00003
-0003,-0004,-0001,00001
00003,00002,-0001,00003
-0001,00001,-0001,00001
00003,00001,00000,00002
