delta1,delta2,delta3,delta4
00001,-0001,00001,00003
00001,-0003,-0001,00002
00001,00000,00000,00003
00000,00002,00002,00003
00000,00001,00001,00003
00002,00003,00002,00004
00003,00003,00005,00008
00006,00005,00006,00006
00005,00008,00009,00013
00008,00008,00013,00014
00012,00010,00016,00015
00012,00013,00014,00016
00010,00011,00016,00016
00008,00013,00015,00016
00009,00007,00016,00026
00009,00007,00016,00015
00009,00011,00016,00016
00010,00012,00017,00018
00011,00013,00021,00020
00011,00013,00020,00019
00012,00014,00021,00020
00012,00014,00023,00023
00012,00014,00024,00022
00012,00014,00024,00021
00012,00014,00023,00021
00012,00014,00025,00024
00011,00013,00024,00024
00015,00014,00024,00025
00012,00011,00026,00025
00011,00017,00026,00025
00014,00014,00024,00023
00012,00011,00023,00021
00011,00011,00019,00019
00009,00012,00019,00018
00012,00010,00016,00016
00004,00007,00010,00014
00004,00007,00010,00014
00004,00007,00009,00004
00004,00007,00009,00013
00004,00007,00005,00008
00004,00007,00005,00009
00002,00005,00005,00007
00002,00002,00001,00010
00003,00003,00001,00004
00001,00001,00001,00004
00003,00002,00000,00003
00001,00001,00001,00004
00001,00001,00001,00003
00000,00001,00001,00004
00001,00001,00001,00003
-0002,00001,-0001,00002
00000,00000,00000,00002
00003,00005,-0003,00004
00001,00002,00001,00002
-0001,00000,00001,00004
