delta1,delta2,delta3,delta4
00000,00000,-0001,00003
00001,00000,-0001,00001
-0003,00001,00000,00000
00000,00001,-0002,00001
00002,00000,-0001,00003
00002,00002,-0002,00002
-0001,00000,-0001,00002
00000,-0001,-0001,00003
00000,00002,00000,00002
-0001,00002,-0001,00002
00001,00001,00000,00003
00006,00002,00000,00004
00005,00006,00005,00009
00011,00010,00012,00018
00016,00013,00027,00030
00016,00013,00032,00038
00016,00013,00038,00042
00016,00013,00041,00042
00016,00013,00041,00048
00016,00013,00041,00047
00023,00020,00039,00040
00022,00018,00039,00040
00019,00018,00039,00040
00019,00016,00027,00034
00013,00013,00017,00023
00012,00006,00009,00016
00012,00006,00007,00016
00012,00006,00006,00016
00012,00006,00005,00016
00012,00006,00004,00016
00012,00006,00004,00016
00006,00005,00002,00007
00006,00005,00002,00007
00006,00005,00002,00007
00006,00005,00002,00005
00006,00005,00002,00006
00006,00005,00002,00006
00001,00002,-0001,00003
00000,00001,-0001,00003
00000,00001,-0001,00003
-0001,00000,-0002,00002
00001,00002,-0001,00002
00000,00002,-0001,00002
00001,00000,-0002,00001
00000,00000,-0001,00002
00001,-0001,-0001,00002
-0001,00001,-0002,00001
00002,00004,-0002,-0001
00002,00001,-0002,00002
00000,00001,-0001,00002
00001,00002,-0001,00003
00000,00001,-0001,00002
00001,00001,-0002,00001
00004,00001,-0002,00002
00000,00000,-0001,00003
