delta1,delta2,delta3,delta4
00002,00002,00004,00006
00002,00001,00002,00003
00000,00000,00000,00002
00002,00002,00000,00003
00001,00002,00002,00005
00001,00001,-0001,00001
-0001,00001,00001,00004
00001,00002,00001,00005
00001,00006,00002,00006
00005,00005,00006,00008
00005,00007,00007,00009
00006,00008,00010,00010
00007,00008,00015,00016
00010,00009,00016,00017
00010,00012,00026,00024
00010,00012,00028,00027
00010,00012,00028,00027
00010,00012,00030,00030
00010,00012,00033,00030
00010,00012,00030,00028
00010,00011,00034,00029
00014,00015,00032,00030
00013,00013,00035,00029
00012,00014,00034,00033
00013,00014,00034,00032
00014,00010,00035,00032
00011,00010,00029,00030
00010,00009,00025,00024
00009,00008,00016,00023
00009,00006,00009,00014
00009,00006,00009,00013
00009,00006,00012,00016
00009,00006,00006,00016
00009,00006,00006,00016
00009,00006,00004,00016
00007,00005,00004,00007
00007,00005,00004,00007
00007,00005,00004,00006
00007,00005,00004,00006
00007,00005,00004,00005
00007,00005,00004,00007
00004,00001,00002,00005
00004,00004,-0002,00003
00001,00002,00001,00003
-0001,00001,00001,00003
00000,00001,00001,00003
00002,00001,00003,00003
00000,00000,00000,00000
00000,00002,00000,00002
00000,00001,-0001,00003
00000,00001,-0001,00001
00001,-0003,00000,00003
00002,00002,00000,00002
00001,00000,00001,00004
00001,00000,-0001,00001
