delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-001,0000,0000,0001,0002,-001,0000,0000
0000,0001,0000,-001,0000,0001,-001,0000,0000
-001,-001,0000,-001,0000,0002,-001,0000,0000
-001,-001,-001,-001,0000,0001,-002,0000,0000
-001,-001,-001,0000,0001,0002,-001,-001,0000
0000,-001,-001,-001,0001,0001,-001,0001,0000
0000,-002,-001,0000,0001,0001,-001,0001,0000
0000,-002,-001,0000,0001,0001,-001,0001,0000
-001,-001,0001,0000,0001,0003,0000,0002,0002
-001,0000,0002,0001,0002,0003,0000,0003,0002
-001,0000,0002,0002,0003,0004,0000,0005,0002
0002,0003,0002,0001,0005,0003,0000,0006,0003
0002,0006,0003,0002,0006,0003,0001,0007,0005
0003,0014,0003,0002,0014,0003,0001,0008,0005
0003,0019,0004,0002,0021,0008,0001,0013,0006
0003,0027,0004,0001,0027,0009,0001,0017,0007
0003,0035,0003,-001,0029,0009,0002,0021,0010
0003,0035,0003,-001,0030,0009,0002,0021,0010
0003,0035,0003,-001,0030,0009,0002,0021,0010
0003,0035,0003,-001,0030,0009,0002,0021,0010
0003,0035,0003,-001,0030,0009,0002,0021,0010
0003,0031,0003,-001,0028,0009,0002,0021,0010
0003,0024,0005,0001,0027,0009,0002,0015,0010
0002,0019,0005,0001,0023,0008,0000,0014,0009
0002,0013,0003,0002,0017,0008,0000,0011,0008
0002,0011,0003,0002,0017,0008,0000,0011,0008
0002,0011,0003,0002,0014,0008,0000,0011,0008
0002,0010,0003,0002,0014,0008,0000,0011,0008
0002,0009,0003,0002,0012,0008,0000,0011,0008
0002,0009,0003,0002,0010,0008,0000,0011,0008
0002,0009,0003,0002,0009,0008,0000,0011,0008
0002,0007,0004,0002,0007,0008,0000,0007,0005
0002,0003,0004,0001,0006,0007,-001,0005,0004
0004,0002,0000,0003,0003,0004,-001,0004,0004
0000,0001,0000,0000,0003,0002,-001,0001,0004
0000,0001,0001,0000,0002,0001,-001,0001,0001
0000,0001,0001,-001,0002,0001,-002,0001,0003
-001,0000,0000,0000,0001,0001,-002,0002,0001
-001,0001,-003,-001,0001,0002,-001,0001,0001
-001,0000,-001,0000,0001,0002,-001,0001,0001
0000,0000,-002,0000,0000,0001,-001,0001,0002
0000,0000,-001,0001,0000,0001,-001,0001,0002
0000,0000,-001,0001,0001,0001,-001,0001,0002
0000,0001,0001,0001,0001,0002,-001,0001,0001
0000,-001,-001,0001,0001,0002,-001,0000,0001
0000,0001,-001,-001,0000,0002,0002,0001,0001
0001,0001,-001,0000,0000,0002,0002,0001,0000
0000,0001,-001,-001,0000,0002,0000,0001,0001
0001,0001,0000,-001,0000,0001,-001,0002,0000
-001,-001,0000,-001,0000,0002,-002,0002,0001
-001,-001,0000,0000,0000,0003,-001,0002,0000
-001,-001,0002,0000,0001,0003,-001,0000,0001
-001,0000,0000,0000,0001,0003,-001,0002,0000
-001,0000,0001,0000,0002,0001,-001,0002,0001
-001,-001,0000,-001,0002,0000,-003,0002,0000
