delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0002,-001,0001,0000,-001,-001,0001
0000,0000,0001,-001,0001,0000,-001,0000,0000
0000,0000,0003,0000,0001,0000,-002,0002,0000
0000,-001,0000,0000,0002,0000,-002,0002,0001
-001,-001,0000,0000,0000,0002,-001,0002,0004
-001,0000,0000,0000,0002,0002,0000,0002,0004
-001,0001,0001,0000,0001,0002,0000,0002,0004
-001,0001,0002,0000,0003,0003,0001,0002,0002
-001,0001,0002,0002,0003,0003,0001,0002,0002
0000,0002,0002,0000,0003,0003,0001,0002,0002
0003,0004,0002,0001,0005,0006,0002,0005,0004
0003,0005,0003,0001,0009,0006,0002,0006,0004
0002,0007,0003,0002,0010,0007,0003,0007,0004
0002,0016,0003,0002,0015,0008,0000,0010,0006
0002,0022,0003,0003,0021,0008,0000,0012,0008
0003,0030,0003,0003,0025,0009,0000,0017,0010
0003,0036,0006,0005,0030,0009,0003,0020,0014
0003,0037,0006,0005,0030,0009,0003,0020,0014
0003,0037,0006,0005,0030,0009,0003,0020,0014
0003,0037,0006,0005,0030,0009,0003,0020,0014
0003,0039,0006,0005,0030,0009,0003,0020,0014
0003,0040,0006,0005,0031,0009,0003,0020,0014
0002,0040,0004,0003,0032,0009,0001,0020,0009
0002,0042,0004,0003,0031,0007,0001,0019,0009
0002,0042,0004,0003,0029,0007,0000,0016,0009
0002,0033,0004,0003,0026,0007,0000,0015,0006
0002,0023,0004,0003,0020,0007,0000,0012,0005
0001,0012,0004,0003,0015,0006,0000,0010,0005
0000,0009,0006,0005,0010,0005,0004,0010,0006
0000,0008,0006,0005,0006,0005,0004,0010,0006
0000,0007,0006,0005,0006,0005,0004,0010,0006
0000,0005,0006,0005,0005,0005,0004,0010,0006
0000,0005,0006,0005,0005,0005,0004,0010,0006
0000,0003,0006,0005,0005,0005,0004,0010,0006
0000,0002,0002,0001,0005,0005,0000,0004,0004
0000,0002,0001,0001,0003,0003,0000,0003,0003
0000,-001,0001,0002,0001,0003,0000,0004,0003
0000,-001,-001,0002,0001,0003,0000,0002,0003
0000,-001,-001,0001,0001,0003,-002,0002,0003
0001,0000,-001,-001,0001,0003,-002,0000,0001
-001,0000,-001,-001,0002,0003,-001,0000,0001
0000,0000,0000,-001,0000,0001,-001,0000,0000
0000,0001,0000,-001,0001,0001,-002,0000,0001
0000,-001,0001,0000,0001,0001,-002,0000,0003
-001,0000,0001,-001,0001,0001,0001,0000,0003
-001,-001,0001,0000,0000,0001,0001,0001,0002
-001,-001,0001,0000,0000,0003,0001,0001,-001
-001,-001,0002,0000,0000,0003,0000,0001,0000
-001,-001,0002,0000,0000,0002,0000,-001,0000
0000,-001,0000,0000,0000,0001,0000,-001,0000
0000,-001,0000,0000,0000,0002,-002,-001,0000
0000,0000,0001,-001,0001,0001,-002,0001,0000
0000,0000,0001,-001,0001,0001,-002,-001,0000
0000,0000,0000,-001,0001,0001,-002,-001,0001
0000,0000,0000,-001,0001,0001,-001,-001,0001
