delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0000,0001,0001,0001,0000,0001,-001
0000,0000,0000,0002,0000,0001,0000,0001,0001
0001,0000,-001,0001,0000,0000,0000,0001,0001
0000,0000,0000,0002,0001,-001,0001,0001,0001
0001,0000,0001,0002,0001,-001,0003,0000,0001
0001,0000,0002,0002,0001,0001,0002,0000,0001
0001,0001,0002,0001,0002,0002,0004,0002,0001
0002,0000,0003,0001,0003,0002,0004,0002,0001
0002,0000,0003,0002,0003,0002,0004,0002,0001
0002,0000,0003,0004,0003,0003,0002,0002,0001
0003,0003,0003,0004,0004,0003,0002,0003,0001
0003,0005,0003,0004,0006,0003,0002,0003,0001
0004,0009,0003,0004,0006,0004,0002,0003,0002
0004,0013,0004,0004,0013,0004,0002,0005,0002
0003,0021,0004,0004,0018,0005,0003,0007,0004
0003,0031,0006,0005,0022,0005,0004,0011,0004
0004,0037,0006,0005,0026,0008,0004,0011,0004
0004,0037,0006,0005,0026,0008,0004,0011,0004
0004,0036,0006,0005,0026,0008,0004,0011,0004
0004,0035,0006,0005,0027,0008,0004,0011,0004
0004,0033,0006,0005,0027,0008,0004,0011,0004
0004,0033,0006,0005,0023,0008,0004,0011,0004
0004,0033,0006,0005,0023,0008,0004,0011,0004
0005,0030,0006,0003,0023,0008,0001,0010,0004
0005,0023,0004,0003,0019,0005,0001,0008,0004
0004,0016,0004,0004,0015,0005,0003,0008,0004
0004,0013,0006,0004,0013,0007,0005,0006,0004
0004,0012,0006,0004,0013,0007,0005,0006,0004
0004,0012,0006,0004,0013,0007,0005,0006,0004
0004,0009,0006,0004,0013,0007,0005,0006,0004
0004,0007,0006,0004,0013,0007,0005,0006,0004
0004,0005,0006,0004,0013,0007,0005,0006,0004
0003,0003,0004,0003,0008,0005,0002,0005,0004
0003,0002,0001,0002,0007,0004,0001,0004,0000
0003,0002,0002,0002,0004,0004,0002,0003,0000
0003,0002,0000,0002,0002,0001,0001,0001,0000
0003,0000,0001,0002,0002,0003,0001,0001,0000
0001,0000,0001,0003,0002,0001,0001,0000,0000
0001,0000,0001,0002,0002,0002,0001,0000,0001
0001,0000,0000,0001,0002,0002,0002,0000,0001
0001,0000,0000,0001,0002,0002,0002,0000,0000
0001,0000,0001,0002,0002,0002,0003,0001,-001
0001,-001,0001,0002,0002,0000,0002,0000,-002
0001,-001,0001,0002,0002,0001,0001,0001,-002
0001,0000,0001,0001,0002,-001,0001,0001,0000
0001,0001,0002,0001,0002,0000,0001,0001,0001
0002,0000,0002,0001,0002,-001,0001,0002,0000
0002,0000,0003,0001,0002,0000,0002,0000,0000
0002,0000,0003,0001,0002,-001,0002,0000,-001
0001,0000,0003,0001,0002,0001,0003,0000,-001
0001,0000,0003,0001,0001,-001,0002,0000,-001
0001,0000,0001,0001,0001,0000,0003,0001,0000
0001,0000,0001,0001,0001,0000,0002,0001,0000
0001,0000,0001,0000,0003,0002,0002,0001,0000
0001,0000,0003,0000,0003,0002,0002,0000,0001
