delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-002,-001,0001,-001,0001,-001,-001,0000,0002
0000,-001,-001,-001,0000,0001,-001,0000,0001
0000,-001,0002,-001,0000,0000,-002,0000,0001
0000,-001,0000,-001,0000,0000,-002,0000,0001
0001,-001,0001,-001,0001,0000,-002,0000,0001
0001,0000,0000,0001,0001,0000,-001,0000,0001
0001,0000,0000,0001,0001,0000,0000,0000,0000
0001,0000,0000,0000,0001,0001,0000,0001,0000
0001,0000,0002,0000,0001,0002,0000,0002,0000
0001,0000,0002,0000,0003,0004,-001,0003,0002
0001,0002,0002,0002,0003,0004,-001,0004,0004
0001,0004,0002,0004,0006,0004,0000,0004,0004
0002,0007,0004,0004,0009,0007,0000,0008,0005
0002,0013,0004,0004,0015,0009,-001,0010,0007
0002,0023,0005,0003,0021,0009,-001,0013,0008
0002,0037,0005,0003,0028,0009,-001,0016,0008
0001,0053,0005,0002,0032,0010,-001,0016,0005
0001,0055,0005,0002,0034,0010,-001,0016,0005
0001,0055,0005,0002,0032,0010,-001,0016,0005
0001,0050,0005,0002,0033,0010,-001,0016,0005
0001,0046,0005,0002,0032,0010,-001,0016,0005
0001,0043,0005,0002,0032,0010,-001,0016,0005
0001,0030,0006,0002,0027,0009,-001,0016,0010
0003,0016,0006,0002,0020,0009,0000,0013,0010
0003,0014,0005,0003,0014,0010,0000,0010,0006
0003,0012,0005,0003,0014,0010,0000,0010,0006
0003,0009,0005,0003,0010,0010,0000,0010,0006
0003,0008,0005,0003,0010,0010,0000,0010,0006
0003,0007,0005,0003,0010,0010,0000,0010,0006
0003,0006,0005,0003,0009,0010,0000,0010,0006
0003,0006,0005,0003,0008,0010,0000,0010,0006
0003,0005,0005,0003,0007,0009,0000,0005,0008
0002,0005,0003,0002,0005,0005,-001,0004,0008
0002,0003,0001,0001,0003,0002,-001,0003,0003
0002,0001,0001,0001,0002,0002,-001,0002,0003
0000,0000,0002,0000,0002,0002,-001,0002,0003
0000,0000,0002,0000,0002,0002,-003,0003,0003
0000,0000,0002,0000,0001,0002,-003,0003,0003
0000,0000,0002,0000,0001,0001,-003,0000,0002
-001,-001,0002,0000,0000,0001,-001,0000,0002
0000,-002,0002,0000,0000,0001,-001,0001,0002
-001,-001,0002,0000,0002,0001,-001,0001,0002
-001,-002,0001,0000,0002,0001,-002,0000,0001
-001,0000,0000,0000,0001,0001,-001,0000,-001
-001,0000,0001,0000,0001,0001,-002,0000,-001
0000,0000,0000,-002,0001,0000,0001,0001,0001
0000,0000,0000,-002,0001,0000,-001,0001,0001
0000,0000,0000,-001,0001,0000,-001,0002,0001
-001,0000,0000,0001,0001,0001,-002,0002,0001
-001,-001,-001,0001,0001,0001,-002,0000,0001
0000,-001,0000,0000,0001,0000,-002,0000,0001
0000,-001,0000,0000,0001,-001,-002,0001,0001
-001,-001,0000,0000,0001,-001,-002,0001,0001
-001,-001,0000,0000,0001,-001,-002,0000,0002
0000,-001,-001,-001,0000,0001,-001,0000,0001
