delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0001,-001,-001,0001,0000,0001,0001,0003
0001,0000,0001,-001,0001,0002,0001,0001,0003
0001,0001,0001,-001,0000,0002,0002,0001,0003
0001,0001,0002,-001,0000,-001,0002,-001,0002
0001,0001,0002,-001,0000,-002,0001,-001,0002
0002,0000,0001,-001,0001,-002,0001,-001,0004
0003,0000,0001,-001,0001,-001,0002,0003,0004
0003,0001,0002,0000,0003,0002,0002,0003,0002
0003,0002,0003,0001,0003,0002,0002,0003,0002
0005,0005,0003,0002,0005,0002,0002,0003,0003
0007,0008,0003,0005,0007,0001,0003,0007,0005
0007,0009,0003,0006,0008,0002,0003,0008,0005
0009,0012,0003,0008,0014,0001,0003,0008,0005
0010,0017,0003,0009,0018,0003,0005,0008,0004
0009,0022,0000,0009,0022,0001,0008,0009,0003
0009,0024,0000,0010,0025,0001,0005,0013,0002
0009,0030,0003,0010,0025,0001,0005,0014,0002
0009,0030,0003,0010,0025,0001,0005,0014,0002
0009,0024,0003,0010,0025,0001,0005,0014,0002
0009,0024,0003,0010,0025,0001,0005,0014,0002
0010,0023,0003,0009,0023,0002,0006,0013,0003
0010,0023,0003,0009,0023,0002,0006,0013,0003
0010,0021,0003,0010,0022,0002,0006,0014,0004
0010,0017,0003,0010,0021,0002,0006,0014,0004
0009,0017,0003,0008,0016,0001,0005,0010,0003
0008,0013,0003,0008,0012,0001,0005,0009,0002
0007,0008,0003,0006,0011,0000,0004,0006,0003
0007,0007,0003,0005,0005,0001,0003,0006,0003
0004,0005,0002,0003,0005,0002,0003,0005,0003
0004,0003,0002,0001,0005,0002,0003,0004,0003
0004,0003,0002,0001,0002,0001,0000,0002,0003
0004,0003,0002,0000,0002,0001,0000,0002,0003
0001,0002,0002,0000,0001,0001,0000,0002,0001
0001,0001,0001,-001,0001,0001,0000,0002,0001
-001,0001,0001,-001,0001,0001,0000,0001,0001
-001,0001,0001,-001,0002,0002,0000,0002,0002
0001,0001,0001,-001,0002,-001,0000,-001,0003
0001,0000,0002,-001,0002,-001,0001,0002,0003
0001,0001,0002,-001,0000,-002,0001,0001,0001
0002,0001,0001,-002,-001,-004,0001,0001,0001
0002,0001,0000,-002,0000,-002,0000,0001,0001
0001,0001,0000,-002,-001,-001,-001,0000,0001
0001,0000,0001,-001,-001,0000,-001,0001,0002
0001,0000,0001,-001,-001,-001,0000,0001,0002
0002,-001,0001,-001,-001,-002,0000,0001,0002
0002,-001,0001,-002,-001,-002,0000,0000,0002
0001,0000,0001,-002,-001,0000,0000,0000,-001
0001,0001,-001,-002,0000,0000,0000,0001,-001
0001,0000,-001,-002,0000,0000,0000,0002,0000
0002,0000,-001,-002,-001,0000,0000,0001,0000
0002,0000,-001,-001,-001,0001,0000,0002,0001
0000,-001,-001,-001,-001,0001,0001,0001,0001
0000,0000,0001,-001,0000,0001,0001,0000,0002
0000,0000,0002,-001,0000,-002,0001,0000,0002
0001,0001,0002,-001,-001,-002,-002,0000,0002
