delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0002,0001,0001,-001,0002,0002,0003
0001,0000,0001,0001,0001,-001,0002,0001,0003
0002,0001,0001,0000,-001,0001,0001,0001,0003
0002,0001,0001,-001,-001,0002,0001,0001,0003
0002,0001,0001,0000,0000,0001,0001,0002,0001
0002,0000,0001,0001,0001,0001,0002,0002,0001
0001,0000,0002,0001,0001,0001,0002,0002,0002
0001,0001,0002,0001,0002,0002,0003,0002,0003
0002,0002,0002,0001,0002,0004,0003,0003,0003
0002,0002,0005,0001,0003,0004,0003,0004,0003
0002,0006,0005,0002,0005,0004,0003,0006,0004
0002,0010,0005,0003,0012,0004,0002,0006,0005
0004,0011,0006,0003,0014,0004,0002,0010,0006
0004,0017,0006,0003,0018,0005,0002,0012,0006
0004,0022,0006,0003,0020,0007,0003,0014,0007
0006,0027,0005,0003,0024,0007,0003,0014,0009
0006,0029,0004,0008,0024,0008,0002,0013,0009
0006,0032,0004,0008,0024,0008,0002,0013,0009
0006,0032,0004,0008,0024,0008,0002,0013,0009
0006,0032,0004,0008,0024,0008,0002,0013,0009
0006,0032,0004,0008,0024,0008,0002,0013,0009
0006,0032,0004,0008,0024,0008,0002,0013,0009
0005,0030,0007,0004,0024,0008,0002,0013,0008
0003,0027,0007,0004,0023,0007,0004,0013,0007
0004,0018,0005,0004,0021,0009,0004,0012,0007
0004,0016,0004,0002,0015,0009,0003,0007,0007
0004,0016,0004,0002,0015,0009,0003,0007,0007
0004,0012,0004,0002,0015,0009,0003,0007,0007
0004,0011,0004,0002,0015,0009,0003,0007,0007
0004,0011,0004,0002,0015,0009,0003,0007,0007
0004,0009,0004,0002,0015,0009,0003,0007,0007
0004,0008,0004,0002,0008,0004,0001,0006,0004
0002,0004,0003,0001,0006,0003,0001,0005,0004
0002,0002,0002,0001,0003,0003,0002,0005,0003
0001,0002,0002,0001,0002,0003,0003,0003,0003
0001,0002,0002,0002,0001,0002,0003,0003,0001
0002,0002,0002,0002,0001,0001,0002,0003,0003
0002,0001,0002,0002,0000,0002,0001,0002,0001
0002,0001,0002,0001,-001,0002,0001,0002,0001
0002,0001,0003,-001,0000,0002,0001,0001,0001
0002,0001,0001,-001,-001,0000,0002,0001,0001
0002,0001,0001,-001,0000,0000,0000,0001,0001
0000,0000,0000,-001,-001,0000,0004,0001,0002
0000,0000,0000,0001,0001,0000,0003,0002,0000
0000,0001,0000,-001,-001,0000,0003,0002,0000
0001,0001,0001,0001,-001,-001,0003,0001,0000
0001,0002,0001,0000,-001,-001,0001,0001,0000
0001,0002,0001,0000,-001,-001,0001,0001,0002
0000,0001,0000,-001,0000,-001,0001,0001,0002
0000,-001,0000,-001,0000,-001,0001,0000,0002
0000,-001,0000,-001,0000,0000,0001,0000,0003
0000,-001,0000,0000,-001,0000,0002,-001,0003
-001,0000,0000,0000,-001,0000,0002,0001,0003
0000,0000,0000,0000,0000,-001,0002,0001,0003
-001,0001,0000,0000,0000,-001,0003,0001,0003
