delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-002,0002,-001,0003,-002,-001,0002
0000,0000,-001,0002,-001,0001,-001,0000,0002
0000,0000,-001,0002,0000,0002,-001,-001,0002
0001,0000,0000,0002,0000,0001,0000,-001,0002
0000,0000,0000,0002,0000,0001,0000,-001,0002
0000,0001,0000,0002,0000,0001,0000,-001,0002
0000,0001,0001,0001,0000,0001,0000,0000,0002
0000,0000,0001,0002,0001,0002,0000,0001,0002
0001,0000,0001,0002,0001,0000,0000,0002,0000
0002,0002,0001,0004,0002,0001,0001,0002,0004
0002,0002,0002,0005,0003,0001,0002,0002,0004
0002,0003,0002,0005,0003,0004,0002,0003,0004
0004,0006,0002,0005,0007,0004,0002,0007,0005
0004,0009,0003,0005,0013,0005,0004,0009,0005
0006,0018,0004,0005,0024,0005,0004,0017,0006
0006,0030,0005,0006,0034,0006,0006,0024,0006
0005,0048,0006,0006,0046,0006,0006,0036,0003
0005,0054,0006,0006,0050,0006,0006,0036,0003
0005,0059,0006,0006,0054,0006,0006,0043,0003
0005,0064,0006,0006,0057,0006,0006,0050,0003
0005,0069,0006,0006,0058,0006,0006,0054,0003
0005,0075,0006,0006,0062,0006,0006,0056,0003
0005,0075,0006,0006,0062,0006,0006,0062,0003
0004,0079,0004,0007,0063,0007,0004,0063,0009
0004,0079,0004,0007,0063,0007,0002,0063,0009
0004,0077,0004,0007,0061,0006,0003,0056,0007
0003,0065,0003,0007,0054,0006,0002,0054,0007
0003,0052,0004,0007,0049,0006,0003,0044,0007
0004,0041,0005,0007,0040,0006,0002,0035,0007
0005,0033,0005,0006,0036,0006,0002,0031,0006
0005,0026,0002,0006,0032,0006,0002,0027,0006
0005,0023,0002,0007,0029,0006,0003,0019,0006
0004,0018,0004,0007,0024,0006,0003,0019,0006
0004,0018,0004,0007,0024,0006,0003,0017,0006
0004,0016,0004,0007,0024,0006,0003,0015,0006
0004,0016,0004,0007,0024,0006,0003,0015,0006
0004,0016,0004,0007,0024,0006,0003,0015,0006
0004,0015,0004,0007,0024,0006,0003,0012,0006
0004,0015,0004,0007,0024,0006,0003,0012,0006
0005,0011,0004,0006,0017,0006,0003,0012,0005
0006,0010,0001,0005,0014,0006,0002,0009,0002
0006,0010,0001,0005,0012,0006,0002,0009,0002
0006,0010,0001,0005,0012,0006,0002,0009,0002
0006,0010,0001,0005,0011,0006,0002,0009,0002
0006,0010,0001,0005,0010,0006,0002,0009,0002
0006,0010,0001,0005,0009,0006,0002,0009,0002
0006,0008,0001,0004,0007,0004,0003,0007,0004
0005,0007,0002,0004,0005,0001,0003,0005,0004
0002,0004,0002,0004,0005,0001,0003,0004,0003
0002,0004,0002,0004,0005,0001,0002,0003,0003
0003,0002,0001,0004,0003,0003,0002,0003,0003
0003,0000,0001,0003,0003,0003,0002,0003,0002
0003,0000,0001,0003,0003,0002,0002,0001,0002
0003,0000,0001,0003,0002,0001,0003,0001,0001
0003,0001,0003,0003,0001,-003,0003,0000,0001
