delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,-001,-001,-002,0001,-001,-002,-001,0002
0000,-002,0001,-002,0000,0001,-002,-001,0002
0000,-002,0001,-001,0001,-001,-002,-001,0002
0000,-001,0001,0000,0002,0001,-001,-001,0002
0001,0001,0001,0000,0002,-002,0000,-001,0002
0001,0001,0001,0000,0002,0001,0002,0000,0002
0001,0001,0001,0000,0000,0000,0002,0001,0001
0001,0001,0000,0000,0003,0000,0002,0002,0002
0001,0001,0000,0000,0003,0000,0002,0004,0002
0003,0003,0002,0003,0004,0001,0003,0004,0002
0003,0003,0003,0003,0005,0001,0003,0005,0002
0004,0006,0004,0004,0006,0003,0005,0006,0002
0005,0008,0004,0005,0011,0002,0005,0006,0002
0007,0012,0004,0005,0018,0005,0005,0010,0000
0007,0020,0004,0005,0024,0004,0005,0014,0002
0007,0025,0005,0006,0028,0005,0005,0016,0002
0006,0028,0005,0006,0030,0005,0003,0016,0002
0006,0028,0005,0006,0030,0005,0003,0016,0002
0006,0028,0005,0006,0030,0005,0003,0016,0002
0006,0027,0005,0006,0030,0005,0003,0016,0002
0006,0028,0005,0006,0031,0005,0003,0016,0002
0006,0027,0005,0006,0031,0005,0003,0016,0002
0006,0024,0003,0006,0029,0005,0005,0016,0002
0006,0020,0003,0006,0024,0003,0005,0014,0003
0006,0015,0004,0006,0021,0003,0003,0012,0003
0001,0012,0004,0005,0018,0004,0003,0009,0002
0001,0012,0004,0005,0018,0004,0003,0009,0002
0001,0012,0004,0005,0016,0004,0003,0009,0002
0001,0010,0004,0005,0012,0004,0003,0009,0002
0001,0009,0004,0005,0012,0004,0003,0009,0002
0001,0008,0004,0005,0012,0004,0003,0009,0002
0001,0008,0004,0005,0010,0004,0003,0009,0002
0004,0006,0004,0005,0008,0003,0003,0007,0001
0004,0006,0003,0003,0006,0003,0003,0005,0000
0004,0003,0001,0002,0006,0003,0003,0003,0000
0003,0000,0001,0001,0003,0001,0003,0002,0000
0002,0002,0001,0001,0002,0001,0002,0003,0002
0002,0001,0001,0001,0001,0001,0000,0002,0002
0002,0001,0000,0001,0000,0001,-001,0001,0000
0003,0001,0001,0002,0000,-001,-001,0001,0000
0003,0000,0001,0002,0002,-001,-001,0000,0000
0002,-001,0001,0002,0002,-001,0001,0000,0000
0001,-001,0001,0000,0002,0001,-001,0000,0000
0002,-001,0000,-001,0002,0001,0001,0000,0000
0001,-002,0000,-001,0001,0001,0000,0000,0000
0001,-002,0000,0001,0002,-001,0000,0000,0001
0001,-002,0001,0001,0001,0001,0000,0000,0001
0002,-002,0002,0000,0001,0001,0000,-001,0002
0002,-002,0002,-001,0001,0001,0000,-001,0001
0002,-002,0002,-001,0001,0001,0001,-001,0001
0002,0000,0000,-001,0000,0001,0001,0000,0001
0002,0000,0002,-001,0000,0001,0000,0001,0000
0000,0000,0002,0000,0001,0001,0000,0001,0000
0000,-001,0002,0000,0001,0002,0000,0001,0000
0001,0000,0001,0000,0001,0002,0000,0001,0001
