delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0000,0001,-001,0002,0000,0000,0000
0001,0000,0000,0000,-001,0001,-001,0001,0000
0001,0000,0001,0001,-001,-002,0000,0001,0003
0002,0000,0001,-001,-001,-002,0001,-001,0001
0002,0000,0000,0000,0001,0002,0002,-001,0001
0001,0000,0000,0000,-001,0002,0002,-001,0001
0000,0000,0001,0000,0001,0000,0002,0001,0002
0001,0002,0001,0000,0001,0000,0002,0001,0002
0002,0002,0000,0002,0001,0000,0002,0001,0000
0002,0002,0000,0002,0001,0002,0002,0002,0000
0002,0001,0000,0002,0001,0002,0003,0002,0002
0002,0002,0001,0002,0003,0003,0003,0003,0003
0003,0005,0001,0004,0007,0003,0003,0005,0003
0003,0008,0003,0005,0014,0003,0003,0008,0004
0004,0014,0003,0006,0020,0004,0004,0013,0004
0006,0026,0004,0007,0031,0005,0005,0018,0005
0007,0039,0007,0007,0045,0005,0005,0026,0006
0007,0049,0007,0007,0049,0005,0005,0026,0006
0007,0053,0007,0007,0050,0005,0005,0029,0006
0007,0057,0007,0007,0053,0005,0005,0030,0006
0007,0057,0007,0007,0054,0005,0005,0031,0006
0007,0057,0007,0007,0059,0005,0005,0033,0006
0007,0057,0007,0007,0059,0005,0005,0033,0006
0006,0052,0003,0007,0054,0006,0005,0032,0004
0006,0040,0003,0006,0045,0006,0004,0030,0004
0005,0029,0005,0006,0034,0005,0004,0024,0004
0005,0020,0005,0006,0028,0005,0004,0021,0004
0005,0014,0005,0006,0021,0005,0004,0014,0003
0005,0011,0006,-001,0013,0005,0004,0010,0003
0005,0010,0006,-001,0013,0005,0004,0010,0003
0005,0007,0006,-001,0012,0005,0004,0009,0003
0005,0005,0006,-001,0011,0005,0004,0009,0003
0005,0005,0006,-001,0008,0005,0004,0007,0003
0005,0006,0006,-001,0007,0005,0004,0005,0003
0005,0006,0006,-001,0007,0005,0004,0005,0003
0004,0005,0004,0001,0003,0002,0003,0004,0002
0003,0002,0003,0002,0003,0002,0003,0002,0002
0001,0002,0003,0002,0003,0000,0002,0002,0002
0001,0002,0002,0002,0001,0000,0002,0001,0002
0001,0000,0001,0001,0000,0000,0002,0001,0002
0002,0000,0001,0000,0000,0000,0002,0001,0002
0003,0000,0001,0000,0000,-001,0002,0000,0001
0003,0000,0000,0002,-001,-001,0001,0000,0001
0002,0001,0000,0002,0000,0000,0002,-001,0000
0001,0000,0000,0001,0001,0000,0002,0000,0001
0001,0000,0000,0000,0001,0000,0002,-001,0001
0000,0000,0000,0001,-001,0000,0002,-001,0001
0000,0001,0000,-001,-001,0000,0002,-001,0001
0001,0001,0000,0001,0000,0000,0002,-001,0001
0001,-001,0001,0001,0001,0001,0001,0000,0001
0001,-001,0000,0001,0000,0000,0001,0000,0001
0001,-001,-001,0001,0001,0000,0001,-001,0001
0000,0000,-001,0001,0000,0000,0000,-001,-001
0000,0000,-001,0001,0000,0000,0000,-001,0001
0000,0001,0001,0001,0000,0001,0000,0000,0001
