delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,0002,0001,0002,0001,0001,0001
0001,0000,0000,0002,0001,0002,0002,0001,0001
0001,0002,0000,0000,0001,0002,0002,0001,0001
0001,0002,0000,0000,0000,0002,0001,0001,0003
0002,0002,0001,0000,0000,0002,0001,0002,0003
0002,0002,0000,0000,0002,0002,0001,0002,0003
0002,0002,0001,0002,0004,0005,0002,0002,0003
0002,0004,0001,0002,0005,0005,0003,0003,0003
0002,0004,0002,0003,0005,0004,0003,0003,0003
0003,0006,0002,0003,0005,0004,0003,0003,0005
0003,0007,0004,0004,0007,0006,0004,0007,0009
0004,0010,0004,0004,0013,0007,0005,0009,0005
0004,0016,0003,0004,0017,0006,0005,0011,0005
0003,0017,0003,0004,0019,0006,0005,0011,0005
0003,0023,0003,0004,0022,0006,0005,0012,0006
0003,0023,0002,0006,0022,0006,0005,0012,0006
0003,0023,0003,0004,0022,0006,0004,0012,0005
0003,0019,0002,0005,0019,0007,0004,0010,0005
0003,0015,0003,0005,0016,0008,0004,0010,0004
0002,0011,0002,0005,0012,0008,0002,0008,0004
0002,0009,0004,0003,0010,0008,0004,0004,0004
0002,0005,0003,0003,0005,0005,0002,0004,0004
0002,0005,0003,0003,0004,0003,0002,0002,0004
0002,0003,0003,0003,0003,0002,0002,0002,0003
0001,0003,0001,0001,0002,0003,0003,0001,0002
0001,0002,0000,0001,0001,0002,0003,0001,0002
0001,0002,0001,0001,0001,0003,0003,0001,0002
0001,0002,-001,0001,0001,0001,0002,0000,0000
0000,0001,0000,0001,0000,0003,0001,-001,0000
0001,0001,0000,0001,0000,0004,0000,-002,0000
0001,0000,0000,0001,0000,0004,-001,-002,0001
0001,0000,0002,0002,0000,0002,-001,0000,0001
0001,0000,0001,0002,0000,0002,0002,0000,0001
-001,0000,0001,0002,0000,0001,0002,0000,0002
0000,0001,0000,-001,0000,0001,0002,0001,0002
0000,-001,0000,-001,0000,0001,0002,0001,0002
0000,0000,0001,0001,0001,0001,0002,0001,0001
0000,0000,0001,0002,0001,0000,0002,0000,0001
0000,0000,0001,0002,0001,0002,0002,0000,0001
0000,0001,0000,0002,0001,0000,0001,0001,0002
0000,0001,0000,0001,0001,0004,0002,0001,0002
-001,0001,0000,0001,0000,0002,0001,0000,0002
-001,0001,-001,0001,0000,0003,0000,0000,0002
-001,0001,-002,0001,0002,0002,0000,0000,0002
-001,0001,-002,0001,0002,0003,0000,0001,0001
0001,0001,-001,0001,0000,0002,0000,0000,0000
0001,0001,0002,0001,0000,0003,-001,0000,0002
0001,0000,0001,0001,0001,0004,-001,-001,0000
-001,0001,0001,0001,0001,0004,0001,-002,0002
0001,0001,0001,0001,0001,0003,0001,-002,0002
0001,0001,0001,0001,0001,0001,0002,-001,0002
0001,0000,0002,0001,0000,0001,0001,-001,0003
0000,0000,0002,0001,0000,0001,0001,-001,0004
-002,0001,0002,0002,0000,0001,0001,-001,0003
-002,0001,0001,0001,0000,0000,0001,-001,0003
