delta0,delta1,delta2,delta3,delta4
0010,0016,0030,0033,0031
0010,0016,0033,0042,0041
0017,0019,0048,0060,0052
0017,0019,0048,0072,0052
0018,0022,0049,0075,0059
0021,0024,0068,0117,0091
0023,0028,0078,0136,0091
0023,0028,0081,0145,0107
0023,0028,0083,0159,0120
0023,0028,0083,0159,0120
0023,0024,0083,0142,0105
0024,0019,0081,0140,0092
0024,0019,0074,0131,0092
0020,0019,0059,0098,0065
0013,0015,0054,0090,0061
0013,0015,0048,0062,0049
0005,0002,0031,0033,0029
0005,0002,0021,0025,0023
0005,0002,0020,0025,0023
0005,0002,0019,0019,0017
0005,0003,0019,0009,0006
0004,0003,0019,0006,0006
0004,0003,0015,0006,0006
0004,0003,0008,0003,0005
0004,0003,0008,0003,0005
0002,0003,0008,0003,0005
0002,0005,0004,0007,0008
0002,0005,0004,0007,0008
0002,0005,0004,0007,0008
0002,0001,0002,0001,0005
