delta0,delta1,delta2,delta3,delta4
0013,0013,0031,0039,0037
0013,0013,0031,0047,0037
0024,0019,0047,0060,0058
0024,0019,0050,0087,0066
0024,0019,0053,0087,0066
0026,0022,0067,0103,0086
0026,0022,0075,0127,0100
0026,0022,0075,0127,0100
0026,0022,0085,0143,0112
0026,0022,0085,0143,0112
0026,0022,0085,0143,0112
0033,0020,0092,0151,0111
0034,0020,0092,0153,0111
0034,0020,0092,0153,0111
0033,0020,0097,0160,0118
0033,0020,0089,0150,0108
0033,0020,0087,0138,0108
0020,0010,0039,0057,0043
0020,0010,0039,0054,0043
0020,0010,0039,0049,0043
0020,0010,0024,0027,0026
0020,0010,0024,0022,0026
0018,0010,0024,0022,0026
0003,0002,0008,0006,0002
0003,0002,0008,0006,0002
0003,0002,0008,0006,0002
0002,0002,0007,0002,0005
0002,0002,0007,0002,0005
0002,0002,0007,0002,0005
0006,0002,0002,0006,0006
