delta0,delta1,delta2,delta3,delta4
0006,0003,0034,0053,0036
0006,0003,0042,0073,0037
0011,0010,0061,0095,0064
0011,0010,0061,0106,0064
0025,0026,0063,0115,0064
0025,0026,0079,0135,0086
0025,0026,0079,0135,0086
0025,0026,0087,0147,0086
0021,0013,0100,0165,0120
0021,0013,0128,0209,0128
0021,0013,0128,0209,0128
0017,0010,0122,0209,0122
0017,0010,0094,0155,0089
0024,0018,0061,0100,0069
0024,0018,0052,0064,0057
-002,-011,0023,0028,0021
-002,-011,0023,0028,0021
-002,-011,0023,0028,0021
-002,-011,0021,0012,0009
0009,0003,0021,0012,0009
0009,0003,0021,0012,0009
0002,0004,0009,0006,0004
0002,0004,0009,0006,0004
0002,0004,0009,0006,0004
0001,0006,0007,0005,0001
0001,0006,0007,0005,0001
0001,0006,0007,0005,0001
0002,0005,0005,0001,0003
0002,0005,0005,0001,0003
0002,0005,0005,0001,0003
