delta0,delta1,delta2,delta3,delta4
0015,0013,0027,0039,0039
0015,0013,0034,0043,0039
0020,0021,0048,0059,0054
0026,0021,0054,0091,0071
0026,0021,0062,0112,0078
0019,0017,0071,0116,0105
0019,0017,0085,0142,0125
0019,0017,0085,0142,0125
0019,0017,0100,0161,0146
0051,0035,0100,0171,0150
0051,0035,0100,0171,0150
0023,0019,0068,0102,0072
0023,0019,0054,0071,0057
0018,0020,0039,0049,0042
0018,0020,0024,0023,0022
0018,0020,0024,0023,0022
0018,0020,0024,0023,0022
0004,-001,0014,0004,0003
0004,-001,0014,0004,0003
0004,-001,0014,0004,0003
0001,0002,0002,0005,0005
0001,0002,0002,0005,0005
0001,0002,0002,0005,0005
0001,0003,-003,-002,0001
0001,0003,-003,-002,0001
0001,0003,-003,-002,0001
-004,0001,0002,0000,0001
-004,0001,0002,0000,0001
-004,0001,0002,0000,0001
-003,0003,-002,0001,0002
