delta0,delta1,delta2,delta3,delta4
0001,-001,0024,0036,0020
0001,0000,0026,0050,0026
0007,0004,0048,0079,0049
0007,0004,0048,0079,0049
0007,0004,0048,0079,0049
0007,0003,0055,0093,0055
0007,0003,0055,0093,0055
0007,0003,0055,0093,0055
0008,0003,0038,0063,0040
0008,0003,0038,0063,0040
0008,0003,0038,0063,0040
0001,-003,0014,0020,0008
0001,-003,0014,0020,0008
0001,-003,0014,0020,0008
-009,-010,-011,-004,-013
-009,-010,-011,-004,-013
-009,-010,-011,-004,-013
-010,-015,-012,-014,-019
-010,-015,-012,-014,-019
-010,-015,-012,-014,-019
-010,-014,-012,-019,-025
-010,-014,-012,-019,-025
-010,-014,-012,-019,-025
-010,-013,-011,-020,-025
-010,-013,-011,-020,-025
-010,-013,-011,-020,-025
-012,-015,-015,-015,-024
-012,-015,-015,-015,-024
-012,-015,-015,-015,-024
-013,-014,-013,-019,-026
