delta0,delta1,delta2,delta3,delta4
0008,0001,0026,0042,0033
0010,0007,0037,0054,0035
0010,0008,0049,0073,0050
0010,0008,0050,0080,0050
0010,0010,0070,0118,0075
0008,0010,0074,0123,0092
0008,0010,0080,0138,0097
0008,0010,0088,0161,0109
0008,0010,0100,0173,0130
0018,0014,0126,0203,0134
0024,0017,0215,0340,0217
0029,0027,0387,0520,0267
0029,0027,0387,0520,0267
0029,0027,0212,0310,0198
0016,0012,0092,0143,0086
0013,0012,0056,0078,0048
0009,0008,0050,0053,0044
-002,-010,0017,0012,-001
-002,-010,0017,0012,-001
-002,-010,0017,0008,-001
-002,-010,0003,0000,-008
-002,-006,0003,0000,-008
-007,-006,0002,0000,-008
-005,-008,-005,-007,-011
-005,-008,-005,-007,-011
-005,-008,-005,-007,-011
-007,-003,-008,-009,-009
-007,-003,-008,-009,-009
-007,-003,-010,-009,-009
-005,-006,-010,-013,-015
