delta0,delta1,delta2,delta3,delta4
0000,-001,0022,0034,0023
0000,0000,0028,0051,0023
0007,0006,0046,0079,0053
0007,0006,0049,0091,0053
0007,0006,0060,0108,0053
0001,0000,0069,0118,0078
0001,0000,0069,0118,0078
0001,0000,0069,0118,0078
0001,0000,0075,0120,0070
0010,0006,0075,0120,0070
0010,0006,0075,0120,0070
0008,0001,0064,0096,0052
0008,0001,0064,0096,0052
0008,0001,0064,0094,0052
-002,-005,0032,0037,0012
-002,-005,0032,0037,0012
-002,-005,0031,0028,0012
-002,-005,0009,0001,-004
-002,-005,0009,0001,-004
-002,-005,0009,0001,-004
-007,-010,-007,-009,-016
-007,-010,-007,-009,-016
-007,-010,-007,-009,-016
-008,-010,-007,-013,-020
-008,-010,-007,-013,-020
-008,-010,-007,-013,-020
-009,-009,-010,-020,-023
-009,-009,-010,-020,-023
-009,-009,-010,-020,-023
-014,-015,-014,-015,-022
