delta0,delta1,delta2,delta3,delta4
0005,0013,0028,0041,0030
0014,0016,0035,0050,0049
0014,0016,0045,0071,0058
0014,0016,0045,0078,0058
0023,0024,0061,0101,0081
0023,0024,0074,0125,0094
0023,0024,0074,0125,0094
0023,0024,0084,0138,0108
0023,0024,0084,0146,0109
0023,0024,0084,0146,0109
0027,0017,0093,0144,0111
0026,0017,0083,0135,0102
0026,0017,0083,0132,0102
0017,0010,0048,0067,0047
0017,0010,0048,0065,0047
0017,0010,0048,0057,0047
0017,0010,0032,0033,0028
0017,0010,0030,0025,0022
0010,0004,0030,0025,0022
0000,0000,0013,0005,0000
0000,0000,0011,0005,0000
0000,0000,0011,0005,0000
-002,0000,0001,0003,0001
-002,0000,0001,0003,0001
-002,0000,0001,0003,0001
0000,-001,0004,-001,0002
0000,-001,0000,-001,0002
0000,-001,0000,-001,0002
-003,-002,-003,-002,-003
-003,-002,-003,-002,-003
