delta0,delta1,delta2,delta3,delta4
0010,0013,0026,0034,0031
0019,0018,0043,0052,0047
0019,0018,0052,0088,0064
0019,0018,0052,0088,0064
0022,0018,0058,0094,0068
0022,0018,0058,0094,0068
0022,0018,0058,0094,0068
0021,0016,0047,0073,0054
0021,0016,0047,0069,0054
0021,0016,0047,0069,0054
0010,0011,0029,0035,0033
0010,0011,0029,0033,0031
0010,0011,0029,0033,0031
0004,0002,0013,0011,0009
0004,0002,0013,0011,0009
0004,0002,0013,0011,0009
-003,0000,0005,0001,0003
-003,0000,0005,0001,0003
-003,0000,0005,0001,0003
0000,0001,-001,-001,-002
0000,0001,-001,-001,-002
0000,0001,-001,-001,-002
-003,0000,-002,0002,0002
-003,0000,-002,0002,0002
-003,0000,-002,0002,0002
-002,0000,0005,-001,0001
-002,0000,0005,-001,0001
-002,0000,0005,-001,0001
-004,0002,-001,0004,0001
-004,0002,-001,0004,0001
