delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
2097,0173,0163,0207,0142,0129,0130,0151,0198
0026,-001,0006,2087,1967,0002,1709,0051,0022
0129,0012,0008,0106,0486,-002,0855,0104,0036
0018,0007,-001,-001,0003,-006,-001,0007,-001
0018,0005,-006,-001,0003,-006,-004,0007,-003
0024,0005,-006,-001,0003,-006,-004,0007,-003
0024,0006,-002,0002,0007,-004,-003,0015,0002
0024,0006,-004,0001,0008,-004,-003,0016,0002
0025,0006,-002,0002,0008,-003,-003,0015,0000
0023,0005,-002,0002,0009,-004,-003,0016,0002
0026,0007,-001,0001,0010,-004,-003,0016,0002
0032,0011,0004,0008,0013,0003,0003,0023,0008
0047,0017,0008,0014,0020,0004,0006,0029,0015
0046,0016,0008,0013,0020,0008,0006,0028,0015
0047,0016,0007,0014,0019,0005,0007,0029,0014
0047,0016,0007,0014,0019,0006,0007,0029,0014
0047,0016,0006,0013,0019,0005,0007,0031,0015
0046,0016,0006,0013,0020,0006,0008,0030,0015
0046,0016,0006,0013,0020,0004,0008,0030,0015
0045,0016,0007,0011,0017,0007,0006,0030,0011
0045,0016,0007,0011,0017,0008,0006,0030,0011
0045,0016,0007,0011,0017,0008,0006,0030,0011
0046,0015,0006,0012,0018,0006,0005,0025,0015
0046,0015,0006,0014,0018,0006,0005,0025,0014
0046,0015,0006,0014,0018,0005,0005,0024,0014
0047,0016,0005,0013,0018,0006,0006,0030,0014
0046,0016,0005,0013,0018,0007,0006,0030,0016
0046,0016,0005,0013,0018,0007,0006,0030,0016
0046,0016,0006,0013,0019,0008,0006,0030,0015
0046,0016,0006,0013,0017,0007,0007,0030,0015
0046,0016,0006,0013,0017,0007,0007,0030,0015
0046,0015,0007,0013,0017,0007,0003,0026,0015
0048,0015,0007,0012,0020,0007,0003,0026,0015
0048,0015,0007,0012,0020,0007,0004,0026,0015
0048,0016,0008,0012,0018,0006,0005,0029,0013
0049,0017,0008,0013,0017,0006,0007,0029,0013
0049,0017,0008,0013,0016,0006,0007,0029,0013
0047,0016,0007,0013,0016,0008,0007,0030,0014
0047,0016,0007,0013,0018,0008,0007,0030,0015
0047,0016,0007,0013,0018,0008,0007,0030,0015
0046,0017,0009,0014,0018,0008,0008,0026,0015
0046,0016,0008,0014,0019,0008,0008,0026,0014
0046,0016,0008,0014,0019,0008,0008,0026,0014
0046,0015,0008,0010,0019,0009,0004,0031,0013
0045,0013,0008,0010,0019,0008,0004,0028,0013
0045,0013,0008,0011,0019,0008,0004,0028,0013
0045,0013,0008,0012,0019,0006,0007,0028,0015
0045,0014,0007,0012,0020,0006,0007,0031,0015
0045,0015,0007,0012,0020,0006,0007,0031,0015
0045,0015,0007,0013,0020,0008,0007,0030,0015
0046,0016,0008,0014,0022,0007,0007,0030,0015
0046,0016,0008,0014,0022,0007,0007,0030,0015
0046,0015,0007,0013,0020,0007,0008,0031,0013
0047,0015,0007,0013,0019,0008,0008,0031,0013
0047,0015,0007,0013,0019,0008,0008,0031,0013
