delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0062,0029,0033,0016,0032,0064,0044,0055,0021
0064,0029,0031,0019,0035,0069,0105,0063,0024
0062,0030,0033,0019,0036,0071,0109,0063,0024
0056,0029,0031,0012,0034,0061,0057,0064,0024
0057,0032,0036,0016,0036,0063,0061,0061,0024
0059,0079,0066,0022,0048,0065,0077,0063,0025
0059,0040,0045,0018,0042,0062,0069,0063,0024
0058,0068,0051,0020,0045,0062,0072,0064,0023
0060,0040,0045,0020,0041,0062,0068,0061,0022
0060,0035,0038,0016,0039,0063,0064,0064,0022
0055,0027,0031,0009,0031,0056,0055,0059,0023
0054,0025,0029,0009,0031,0058,0056,0058,0022
0055,0027,0031,0009,0032,0058,0056,0059,0021
0055,0026,0031,0009,0031,0059,0055,0059,0021
0066,0031,0035,0023,0039,0074,0184,0067,0026
0066,0031,0034,0023,0039,0074,0184,0067,0026
0067,0030,0034,0023,0039,0074,0184,0068,0026
0067,0031,0035,0023,0040,0076,0185,0069,0026
0067,0031,0035,0024,0040,0076,0185,0068,0026
0067,0031,0035,0024,0040,0076,0187,0068,0027
0067,0031,0035,0023,0040,0077,0187,0068,0027
0067,0031,0035,0023,0040,0077,0187,0069,0026
0067,0031,0035,0023,0040,0077,0190,0069,0026
0067,0031,0035,0023,0040,0077,0190,0067,0026
0066,0030,0034,0023,0040,0076,0190,0067,0027
0066,0030,0033,0024,0040,0076,0191,0069,0028
0066,0031,0033,0024,0040,0076,0191,0069,0028
0066,0031,0034,0024,0040,0079,0192,0069,0026
0066,0031,0034,0024,0040,0078,0192,0069,0026
0065,0030,0034,0024,0040,0078,0193,0069,0026
0065,0030,0034,0024,0040,0078,0194,0069,0027
0067,0031,0034,0024,0040,0078,0196,0069,0027
0067,0032,0034,0024,0040,0078,0196,0069,0027
0067,0032,0034,0024,0040,0079,0198,0069,0026
0067,0032,0034,0023,0040,0079,0199,0068,0026
0067,0031,0034,0023,0040,0079,0199,0068,0026
0068,0031,0035,0023,0040,0079,0200,0068,0026
0068,0032,0035,0024,0040,0079,0202,0068,0026
0068,0032,0035,0024,0040,0079,0202,0070,0027
0067,0031,0035,0024,0040,0079,0201,0070,0027
0067,0031,0035,0024,0040,0078,0200,0071,0027
0067,0031,0035,0024,0041,0078,0198,0071,0027
0067,0031,0035,0025,0041,0078,0198,0071,0026
0070,0032,0035,0024,0040,0078,0199,0071,0026
0070,0032,0035,0024,0040,0078,0199,0071,0026
0067,0031,0035,0024,0041,0077,0198,0071,0026
0067,0031,0035,0024,0041,0077,0198,0070,0027
0067,0031,0035,0025,0041,0078,0198,0070,0026
0067,0031,0035,0024,0041,0078,0199,0070,0025
0067,0031,0035,0025,0041,0078,0199,0070,0025
0069,0032,0036,0025,0043,0079,0203,0071,0027
0069,0032,0036,0025,0043,0079,0203,0071,0027
0067,0030,0036,0025,0041,0078,0202,0071,0027
0067,0030,0036,0024,0041,0078,0202,0071,0027
0067,0031,0036,0024,0041,0078,0201,0070,0026
