delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0065,0021,0028,0020,0019,0068,0122,0036,0019
0063,0020,0029,0020,0019,0067,0125,0037,0019
0064,0020,0029,0020,0018,0068,0127,0035,0020
0064,0021,0029,0020,0019,0067,0116,0034,0021
0050,0015,0024,0003,0010,0049,0039,0024,0014
0051,0016,0024,0005,0012,0050,0041,0025,0015
0050,0015,0024,0004,0011,0048,0039,0024,0015
0055,0016,0025,0011,0014,0056,0057,0028,0016
0060,0018,0028,0016,0016,0061,0085,0031,0018
0049,0014,0023,0003,0010,0049,0038,0025,0014
0050,0015,0025,0004,0011,0050,0039,0024,0015
0050,0015,0024,0004,0011,0051,0039,0025,0015
0057,0019,0027,0014,0015,0058,0079,0030,0018
0060,0018,0026,0015,0016,0059,0092,0031,0018
0060,0019,0028,0016,0017,0060,0095,0032,0017
0060,0019,0028,0016,0016,0060,0095,0032,0017
0060,0019,0028,0016,0016,0060,0095,0032,0018
0060,0019,0027,0015,0016,0061,0095,0032,0019
0060,0019,0028,0016,0016,0061,0096,0032,0019
0060,0019,0028,0016,0018,0061,0094,0031,0018
0059,0018,0028,0016,0018,0061,0095,0031,0018
0059,0018,0028,0016,0017,0061,0095,0031,0019
0059,0018,0028,0016,0017,0061,0095,0031,0019
0060,0019,0027,0016,0017,0060,0095,0031,0020
0060,0020,0028,0017,0017,0060,0095,0031,0020
0060,0019,0029,0017,0017,0060,0097,0032,0018
0062,0020,0029,0017,0017,0060,0096,0032,0018
0062,0019,0028,0016,0017,0060,0096,0031,0017
0061,0018,0028,0016,0017,0060,0096,0031,0019
0061,0018,0028,0015,0017,0060,0097,0031,0017
0060,0019,0028,0016,0017,0060,0097,0032,0016
0061,0019,0028,0016,0017,0060,0097,0032,0016
0060,0019,0028,0016,0017,0060,0096,0032,0017
0061,0019,0028,0016,0016,0060,0097,0032,0018
0060,0019,0028,0016,0016,0061,0097,0031,0018
0061,0019,0028,0016,0017,0060,0097,0031,0019
0060,0019,0028,0016,0017,0060,0095,0032,0019
0061,0020,0028,0016,0017,0060,0095,0032,0018
0060,0020,0028,0016,0016,0060,0095,0032,0018
0060,0020,0028,0016,0016,0060,0094,0032,0018
0060,0019,0028,0016,0016,0060,0094,0032,0018
0061,0018,0026,0017,0017,0061,0094,0031,0018
0061,0018,0027,0017,0017,0061,0094,0031,0018
0061,0018,0027,0018,0016,0060,0094,0031,0018
0061,0017,0027,0015,0016,0060,0095,0032,0017
0060,0018,0027,0015,0017,0060,0097,0032,0018
0060,0018,0027,0015,0017,0062,0098,0032,0018
0060,0018,0027,0017,0016,0062,0098,0031,0019
0060,0018,0027,0017,0016,0062,0095,0031,0019
0060,0018,0027,0016,0016,0062,0095,0031,0019
0060,0018,0028,0016,0017,0061,0095,0031,0017
0060,0018,0028,0016,0018,0061,0094,0031,0017
0060,0018,0028,0016,0017,0060,0094,0031,0017
0061,0019,0027,0016,0017,0060,0096,0030,0018
0061,0019,0027,0016,0017,0060,0096,0030,0018
