delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0302,0229,0158,0159,0119,0115,0096,0136,0310
0299,0218,0161,0159,0117,0115,0101,0141,0444
0293,0221,0158,0158,0120,0115,0097,0133,0203
0292,0215,0163,0160,0118,0144,0099,0130,0212
0296,0178,0179,0176,0134,0178,0118,0290,0316
0208,0122,0174,0129,0107,0168,0096,0151,0317
0240,0131,0178,0134,0108,0184,0095,0338,0588
0201,0115,0179,0119,0099,0186,0087,0249,0716
0255,0134,0182,0138,0111,0185,0097,0371,0689
0270,0155,0181,0145,0117,0183,0100,0250,0379
0266,0152,0182,0148,0118,0184,0103,0297,0286
0225,0136,0178,0128,0107,0179,0092,0386,0665
0226,0121,0182,0134,0108,0176,0095,0463,0854
0244,0125,0177,0124,0104,0184,0091,0336,1115
0241,0141,0178,0134,0109,0184,0094,0344,0362
0241,0141,0182,0135,0111,0184,0096,0305,0352
0239,0142,0179,0134,0111,0184,0095,0289,0338
0233,0141,0179,0134,0111,0181,0095,0289,0338
0224,0132,0178,0132,0108,0181,0091,0332,0345
0224,0130,0178,0132,0108,0183,0091,0449,0448
0224,0130,0178,0132,0108,0185,0091,0453,0581
0228,0124,0178,0132,0107,0186,0094,0474,0695
0226,0123,0178,0130,0106,0186,0091,0531,0847
0226,0123,0176,0127,0105,0185,0091,0531,0847
0224,0120,0176,0127,0105,0183,0091,0531,0865
0224,0120,0177,0127,0105,0183,0091,0543,0908
0224,0123,0177,0127,0105,0183,0091,0543,0908
0217,0128,0178,0125,0103,0183,0089,0525,0819
0217,0127,0174,0123,0102,0181,0088,0485,0683
0217,0127,0174,0123,0102,0182,0088,0468,0615
0217,0123,0174,0123,0102,0182,0088,0468,0615
0224,0121,0177,0127,0104,0183,0090,0538,0770
0224,0121,0177,0127,0104,0183,0090,0538,0805
0224,0121,0177,0127,0104,0183,0090,0545,0842
0233,0124,0177,0128,0106,0188,0091,0582,0918
0236,0124,0177,0128,0106,0188,0091,0582,0918
0240,0130,0178,0128,0106,0183,0091,0583,0871
0240,0130,0176,0131,0106,0183,0091,0567,0853
0240,0130,0176,0131,0106,0184,0091,0567,0596
0244,0130,0176,0132,0108,0184,0092,0567,0588
0243,0128,0180,0133,0109,0185,0096,0568,0588
0243,0128,0180,0133,0109,0185,0096,0568,0661
0240,0121,0177,0130,0105,0186,0093,0574,0737
0240,0121,0177,0128,0105,0188,0092,0570,0852
0247,0123,0177,0128,0105,0189,0092,0570,0852
0282,0128,0177,0128,0106,0189,0092,0570,0852
0282,0128,0177,0128,0105,0189,0091,0594,0916
0256,0122,0174,0128,0105,0187,0091,0594,0916
0248,0122,0174,0126,0104,0187,0090,0594,0930
0235,0123,0176,0126,0104,0187,0090,0610,0975
0235,0123,0176,0126,0104,0186,0090,0610,0975
0225,0119,0174,0121,0101,0186,0089,0610,0975
0225,0119,0173,0121,0100,0184,0087,0604,0960
0241,0120,0172,0118,0100,0184,0087,0604,0960
0276,0120,0172,0118,0100,0184,0087,0604,0960
