delta1,delta2,delta3,delta4
00000,00001,00001,00002
-0002,00001,00000,00001
00000,00000,00000,00002
00000,00000,-0001,00002
-0001,00001,00001,00001
00001,00000,-0001,00003
00001,00001,-0001,00002
00000,00001,00000,00001
00000,00001,-0001,00002
00001,00002,00000,00001
00003,00002,00002,00003
00005,00005,00001,00005
00007,00007,00006,00009
00012,00014,00012,00012
00022,00026,00021,00016
00025,00028,00024,00016
00028,00033,00027,00016
00031,00040,00027,00016
00033,00040,00029,00016
00034,00039,00027,00016
00034,00039,00027,00019
00029,00032,00026,00019
00023,00025,00020,00016
00015,00019,00014,00013
00013,00019,00013,00013
00012,00019,00012,00013
00011,00019,00012,00013
00010,00019,00007,00013
00009,00019,00007,00013
00009,00012,00005,00007
00009,00006,00005,00007
00009,00006,00005,00007
00009,00003,00005,00007
00009,00005,00005,00007
00009,00002,00005,00007
00002,00002,00001,00003
00001,00001,00000,00002
-0001,00002,00000,00003
00001,00001,00000,00003
00001,00000,-0001,00000
-0001,00001,-0001,00002
-0001,00000,-0001,00002
00000,00000,00001,00002
00000,00003,-0002,00003
00002,-0001,-0003,00000
-0001,00000,-0001,00002
-0001,00000,00000,00001
00001,00001,-0002,00001
00002,00003,00000,00000
00001,-0003,-0002,-0001
-0002,00000,-0001,00003
-0002,-0001,00000,00001
00000,00000,-0001,00001
-0001,00004,-0002,00001
-0001,00000,-0001,00002
