delta1,delta2,delta3,delta4
00001,00001,-0001,00001
00002,-0001,-0003,-0005
00002,00000,-0001,00001
00000,00000,-0001,00002
00001,00002,-0001,00001
-0001,00001,-0002,00001
00001,00003,-0001,00002
00003,00006,-0002,00001
00002,00001,-0001,00002
00000,00003,-0001,00002
-0001,-0006,-0001,00003
00003,00000,00000,00004
00006,00005,00002,00006
00008,00008,00008,00013
00016,00015,00018,00025
00016,00015,00018,00028
00016,00015,00018,00032
00016,00015,00018,00040
00016,00015,00018,00042
00016,00015,00018,00045
00025,00024,00045,00049
00025,00026,00042,00049
00024,00025,00040,00049
00025,00023,00037,00049
00023,00022,00036,00049
00021,00023,00031,00049
00022,00019,00028,00034
00014,00017,00019,00026
00013,00017,00019,00026
00011,00017,00019,00026
00013,00017,00019,00026
00010,00017,00019,00026
00010,00017,00019,00026
00006,00005,00005,00010
00006,00005,00005,00010
00006,00007,00002,00007
00006,00003,00004,00007
00006,00004,00001,00007
00006,00003,00003,00004
00003,00004,00002,00006
00008,00008,-0001,00005
00002,00001,-0001,00003
00001,00001,00000,00004
00002,00001,-0002,00003
00000,00001,-0001,00001
-0001,00000,-0001,00001
00002,00000,-0002,00000
00003,00001,-0001,-0001
-0001,00001,00000,00002
00001,00001,-0002,00001
00001,00000,00000,00002
-0001,00000,-0002,00001
-0001,00000,-0001,00002
00004,00003,-0001,00003
00001,-0001,-0001,00003
