delta1,delta2,delta3,delta4
00001,00000,00000,00005
00000,00000,00000,00003
-0001,00002,-0001,00003
-0001,00000,00001,00001
00001,00001,00000,00004
-0001,00008,00001,00000
00001,00000,00001,00003
00001,00005,00001,00004
00004,-0002,00000,00002
00001,00000,00001,00003
00004,00001,00001,00004
00002,00001,00003,00005
00001,00005,00003,00007
00009,00008,00008,00015
00008,00015,00026,00019
00008,00015,00034,00019
00008,00015,00045,00019
00008,00015,00055,00019
00008,00015,00067,00019
00008,00015,00074,00019
00014,00020,00079,00035
00014,00020,00079,00037
00014,00020,00079,00036
00014,00016,00079,00035
00014,00016,00079,00029
00014,00016,00079,00028
00013,00016,00035,00028
00010,00011,00019,00019
00010,00010,00016,00018
00006,00008,00013,00016
00006,00008,00014,00016
00006,00008,00014,00016
00006,00008,00013,00016
00006,00008,00013,00016
00006,00008,00013,00016
00009,00010,00011,00017
00007,00008,00012,00014
00007,00008,00012,00014
00007,00008,00012,00014
00007,00008,00012,00016
00009,00008,00011,00013
00009,00008,00011,00015
00009,00008,00011,00013
00009,00008,00011,00014
00009,00008,00011,00013
00009,00008,00011,00013
00009,00007,00009,00012
00005,00007,00005,00009
00005,00006,00004,00009
00004,00003,00003,00004
00003,00005,00002,00005
00002,00001,00002,00005
00001,00004,00001,00004
00001,00001,00001,00005
00002,00003,00001,00003
