delta1,delta2,delta3,delta4
00000,00000,00000,00002
-0001,00000,-0002,00001
00001,00001,-0001,00001
-0001,00000,00000,00002
-0001,00002,-0002,00002
-0001,00001,-0001,00001
-0001,00001,-0001,00002
-0001,-0004,00000,00005
00001,00000,-0001,00002
00000,00001,00001,00003
00001,00002,00001,00003
00003,00005,00001,00004
00009,00013,00005,00006
00011,00016,00010,00011
00015,00026,00016,00014
00015,00024,00016,00014
00015,00025,00016,00014
00015,00027,00016,00014
00015,00025,00016,00014
00015,00023,00016,00014
00015,00022,00012,00015
00013,00018,00011,00016
00016,00017,00010,00013
00017,00016,00008,00013
00013,00014,00008,00014
00013,00015,00008,00014
00013,00014,00008,00014
00013,00015,00008,00014
00013,00012,00008,00014
00013,00013,00008,00014
00012,00010,00005,00011
00006,00009,00002,00008
00004,00005,00002,00005
00004,00003,00000,00004
00002,00002,00001,00004
00001,00003,00000,00003
00001,00000,-0001,00002
00000,00001,-0002,00001
00001,00000,-0001,00000
-0001,00000,-0001,00002
00001,00002,-0001,00000
00000,00002,-0001,00001
-0001,00001,-0001,00001
-0002,-0001,-0001,00003
00000,00000,-0002,00001
-0005,00002,-0005,00002
-0003,00001,-0001,00002
-0001,00000,-0001,00003
-0002,00002,00000,00002
00001,00001,-0001,00003
00004,00008,-0001,00004
-0001,00001,-0002,00002
00002,00001,-0001,00001
-0001,00000,-0002,00001
00000,-0001,-0001,00001
