delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0001,0000,0000,0002,0001,0001,-001,0000
-001,0001,0002,-001,0001,-001,-001,0000,0001
0000,0002,0002,-001,0001,-002,0002,0000,0001
0000,0001,0002,-001,0001,-001,0000,0000,0000
0000,0001,0002,-002,0001,-001,0000,0000,0000
0000,-001,0002,-002,0001,-001,0000,0001,0000
0000,-001,0003,0001,0002,-001,-001,0001,0000
0000,-001,0002,0001,0001,-001,0001,0001,0000
0003,0002,0002,0001,0001,-001,0002,0001,0001
0003,0002,0002,0000,0001,0000,0002,0001,0001
0003,0003,0001,0000,0005,0002,0002,0001,0002
0003,0005,0002,0002,0007,0002,0003,0004,0002
0003,0010,0003,0006,0011,0002,0002,0006,0002
0005,0013,0004,0006,0015,0002,0003,0007,0003
0007,0018,0003,0006,0021,0002,0004,0010,0003
0007,0020,0001,0006,0024,0002,0004,0011,0003
0006,0020,0001,0007,0024,0003,0004,0013,0003
0006,0017,0001,0006,0023,0003,0004,0011,0001
0006,0015,0003,0006,0020,0005,0003,0009,0003
0005,0015,0003,0005,0017,0005,0003,0007,0003
0005,0010,0003,0005,0011,0005,0003,0007,0003
0005,0007,0003,0004,0009,0002,0004,0006,0002
0005,0004,0003,0004,0006,0002,0002,0005,0000
0005,0004,0003,0003,0004,0002,0002,0003,0000
0005,0002,0002,0000,0002,0001,0001,0002,-001
0004,0002,0002,0000,0002,0001,0001,0002,0000
0002,0002,0002,0000,0002,0001,0000,0001,-001
0002,0003,0001,0000,0003,0001,0001,0000,-001
0002,0002,0001,0000,0003,-001,0000,0000,-001
0000,0002,0001,0000,0001,-001,0000,0000,-001
0000,0001,0001,-002,0000,-001,0000,0000,0001
0000,0001,0003,-002,0001,0000,0000,0000,0001
0001,0000,-001,0000,0001,0000,0001,0000,0001
0001,0000,0000,0000,0001,-001,0001,0000,0001
0001,0000,-001,0000,0002,-001,0000,0000,-002
0001,0000,0000,0000,0002,0001,0000,0000,-002
0000,0001,0000,0000,0002,0001,0000,0000,-002
0001,0001,0001,0000,0002,0000,0000,-001,0000
0000,0001,0000,0000,0001,-001,0000,-001,0000
0000,0000,0000,0000,0001,0000,-001,-001,0001
0000,0000,0000,-001,0001,0000,-001,-001,0001
0001,0000,0000,0000,0002,0002,-001,0001,0001
0001,-001,0000,-002,0002,0000,-001,0001,0001
0001,-001,0000,-001,0002,0002,0001,0000,-001
-001,0000,0001,-001,0001,0001,0001,0000,-001
0002,0001,0001,-001,0001,0001,0001,0000,-001
-001,0001,0001,-001,0001,0001,0001,0000,0000
0001,0001,0001,-002,0001,-001,0000,0000,0001
-001,0001,-001,-001,0000,-001,0000,0000,0001
0001,0001,-002,-001,0000,-001,-002,0000,0002
0001,0000,-001,-001,0000,-001,-002,-001,0002
0001,0000,-002,-001,0000,0000,0000,-001,0000
0001,-001,0001,-001,0000,0001,0000,-001,0000
0001,-001,-001,-001,0000,0001,0000,-001,-001
0000,-001,0000,-001,0000,-001,0000,-001,-001
