delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,0001,-001,0001,-001,0000,0001,0002
-001,-001,0001,-002,0001,0000,0000,0001,0002
0001,0000,0000,-002,0000,0000,-001,0001,0002
0000,-001,0000,-002,0000,0000,0000,0000,0002
0001,0001,0000,-001,0001,0000,0000,0000,0002
0003,0000,0001,-001,0001,-002,0001,0000,0002
0003,0000,0001,0000,0001,-002,0001,0000,0002
0002,0000,0001,0001,0002,0001,0001,0000,0001
0002,0000,0001,0001,0001,0001,0001,0002,0001
0002,0003,0001,0001,0002,0002,0001,0002,0001
0002,0004,0001,0002,0003,0001,0004,0002,0001
0006,0006,0002,0003,0007,0001,0005,0005,0001
0010,0012,0002,0005,0010,0001,0005,0008,0000
0012,0015,0002,0009,0016,0001,0005,0010,0003
0014,0024,0002,0013,0024,0001,0006,0010,0002
0014,0035,0002,0016,0031,0002,0008,0015,0003
0016,0040,-002,0017,0033,0002,0008,0016,0003
0016,0041,-002,0017,0035,0002,0008,0016,0003
0016,0041,-002,0017,0036,0002,0008,0016,0003
0016,0041,-002,0017,0036,0002,0008,0016,0003
0016,0041,-002,0017,0036,0002,0008,0016,0003
0016,0040,-002,0017,0036,0002,0008,0016,0003
0014,0038,0002,0016,0035,0001,0007,0016,0003
0013,0033,0002,0015,0032,0001,0007,0017,0003
0014,0028,0005,0014,0030,-004,0007,0016,0003
0013,0022,0004,0013,0023,0002,0008,0016,0004
0013,0022,0004,0012,0022,0002,0008,0011,0003
0011,0016,0003,0011,0018,0002,0008,0011,0004
0010,0014,0002,0010,0013,0001,0007,0009,0004
0010,0012,0002,0010,0013,0001,0007,0009,0004
0010,0012,0002,0010,0012,0001,0007,0009,0004
0010,0010,0002,0010,0010,0001,0007,0009,0004
0010,0010,0002,0010,0009,0001,0007,0009,0004
0010,0010,0002,0010,0009,0001,0007,0009,0004
0004,0008,0001,0007,0007,0001,0005,0006,0001
0004,0007,0001,0003,0003,0001,0004,0006,0001
0004,0004,0001,0001,0003,-002,0003,0005,0001
0004,0002,0001,-001,0001,0002,0003,0003,0000
0004,0002,0001,-001,0001,0001,0002,0003,0000
0001,0002,0001,-001,0000,0001,0001,0003,0002
0001,0000,0001,0000,-001,-001,0001,0003,0004
0001,0002,0001,-001,0000,-001,0001,0001,0004
0002,0000,0001,-002,0000,-001,0001,0001,0002
0003,0001,0001,-002,0000,0001,0001,0001,0000
0003,0001,0001,-001,0000,-002,0000,0000,0000
0002,0001,0001,0000,0000,0000,0000,0000,0002
0001,0001,0001,0000,0000,0000,0000,0000,0002
0001,0001,0001,-001,0000,0000,0000,0002,0002
0002,0000,0001,-001,-002,-001,-002,0002,0001
0002,0000,0001,-001,0000,-001,-002,0001,0002
0002,0000,0001,-001,-001,0000,-002,0000,0002
0001,0000,0001,-001,-001,0000,-001,0000,0002
0001,0000,0000,-002,-001,-003,-001,0000,0002
0001,0001,0000,-002,-001,-003,-001,0000,0001
0001,0001,0000,-002,0000,-001,-001,0001,0001
