delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,-001,-001,-001,0000,0000,0001,-001,-002
-001,0000,0001,0000,0000,0000,0001,-001,-002
-001,0000,0001,0001,-001,0000,0000,-001,-002
-001,0000,0000,0001,-001,0000,0000,0000,0000
-001,0000,0000,0001,-001,0001,0000,0000,-002
0001,-001,-001,0000,0000,0001,0000,0000,-003
0001,0000,0000,0000,0000,-002,0000,0000,-003
-001,0000,0000,0000,0000,-002,0000,0000,-002
-001,0000,0001,0000,0000,-001,0000,0001,-001
0001,0001,0001,0000,0003,0001,0001,0003,0000
0002,0003,0002,0002,0005,0002,-001,0003,0000
0001,0009,0003,0003,0006,0004,0001,0005,0002
0002,0010,0003,0003,0014,0006,0002,0006,0002
0003,0016,0004,0003,0018,0006,0002,0009,0002
0003,0023,0004,0004,0023,0009,0002,0012,0007
0003,0027,0007,0004,0025,0009,0002,0012,0007
0003,0027,0007,0005,0026,0009,0002,0012,0005
0003,0026,0007,0005,0026,0009,0002,0012,0005
0003,0026,0007,0005,0024,0009,0002,0012,0005
0003,0025,0007,0005,0022,0009,0002,0012,0005
0003,0023,0007,0005,0022,0009,0002,0012,0005
0002,0016,0004,0005,0019,0008,0002,0010,0005
0001,0012,0004,0003,0014,0006,0004,0008,0005
0001,0010,0004,0003,0012,0004,0002,0008,0003
0000,0003,0002,0002,0005,0004,0001,0004,0002
0000,0003,0002,0002,0004,0003,0001,0002,0002
0000,0002,0001,0002,0003,0002,0001,-001,0002
0000,0000,0001,0001,0001,0001,0001,-001,0001
0000,0000,0001,0001,0001,0001,0001,-001,0000
0000,-002,-001,0000,0001,0001,0001,0001,0000
0001,-002,-001,-001,0000,0001,0001,-001,0000
0001,-002,0000,-001,0000,0001,0001,0001,0000
0001,-001,0000,-001,0000,0001,0001,0000,-001
0000,-001,0001,-001,0000,-001,-001,0001,-001
0000,-001,0001,0000,0001,-001,0001,0001,-001
0000,-001,0001,0000,0000,0001,0002,0001,-001
0000,-001,0000,0000,0001,0001,0002,-001,-001
0000,-001,0000,-001,0000,-001,0002,-001,-001
0000,-001,0000,-001,0001,-003,0002,-001,-002
0000,-002,0000,0000,0001,-003,0001,-001,-002
0001,-002,0000,0000,0001,0001,0001,-001,-002
0001,-002,-002,0000,0001,0001,-001,-001,-002
0001,-002,-001,0000,0000,0002,-001,-001,-001
0000,-002,-001,-001,0000,0000,-001,-001,-001
0000,-003,0000,-001,-001,0000,0000,-001,-001
0000,-001,0000,0000,0000,-001,0000,0000,-002
0000,-002,0000,0000,0000,-001,0002,0000,-002
-001,-001,-001,0001,0001,0000,0000,0000,-002
0000,-001,0000,0001,0001,0000,0000,0000,-002
-001,-001,-001,0000,0001,0000,-001,0000,-002
-001,-001,-001,0000,0000,0001,-001,0000,-002
-001,-002,-001,0000,0001,0001,-001,0000,-002
-001,-002,0000,0000,0001,0001,0000,0000,-002
-001,-002,0000,-001,0001,0001,0001,-001,-001
0001,-002,0000,-001,0000,0001,0001,0000,0000
