delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0002,0002,0000,0001,0002,0001,0003
0001,-001,0001,0001,0000,0001,0002,0001,0001
0002,-001,0000,-001,0000,0000,0001,0001,0001
0000,0000,0000,-001,0000,0000,0001,0001,0003
0001,0002,0000,-001,0000,-001,0001,0001,0003
0001,0001,0003,-001,0000,0000,0001,0002,0002
0001,0001,0003,0001,0001,0001,0003,0002,0001
0001,0001,0003,0001,0002,0001,0001,0002,0001
0001,0003,0003,0001,0002,0001,0002,0002,0002
0001,0004,0003,0001,0002,0001,0002,0002,0004
0001,0004,0003,0002,0003,0003,0002,0004,0005
0002,0008,0004,0003,0008,0002,0002,0005,0005
0003,0010,0004,0004,0011,0003,0002,0010,0005
0004,0018,0005,0004,0018,0003,0002,0013,0006
0004,0025,0006,0005,0024,0004,0003,0014,0007
0006,0031,0008,0006,0030,0007,0003,0018,0010
0006,0031,0008,0006,0030,0007,0003,0018,0010
0006,0032,0008,0006,0031,0007,0003,0018,0010
0006,0032,0008,0006,0031,0007,0003,0018,0010
0006,0032,0008,0006,0031,0007,0003,0018,0010
0006,0032,0008,0006,0031,0007,0003,0018,0010
0006,0032,0008,0006,0030,0007,0003,0018,0010
0005,0027,0006,0006,0028,0007,0004,0015,0010
0005,0025,0006,0004,0025,0007,0004,0014,0009
0005,0017,0006,0004,0019,0004,0004,0013,0007
0005,0015,0004,0001,0017,0004,0004,0012,0007
0005,0014,0004,0001,0015,0004,0004,0012,0007
0005,0014,0004,0001,0013,0004,0004,0012,0007
0005,0012,0004,0001,0012,0004,0004,0012,0007
0005,0012,0004,0001,0011,0004,0004,0012,0007
0005,0012,0004,0001,0011,0004,0004,0012,0007
0004,0009,0004,0001,0007,0004,0002,0008,0004
0004,0007,0004,0001,0005,0004,0002,0005,0003
0004,0005,0004,0001,0004,0004,0002,0003,0002
0002,0001,0003,0001,0003,0002,0005,0002,0002
0000,0001,0003,0001,0003,0002,0005,0002,0003
0002,0001,0003,0000,0003,0001,0003,0001,0003
0003,0001,0003,0000,0002,0001,0003,0001,0003
0003,0000,0003,0000,0002,0001,0003,0001,0003
0001,0000,0002,0000,0002,0001,0001,0001,0003
0001,0000,0002,0000,0002,-001,0001,0001,0003
0000,0000,0002,0000,0000,-001,0001,0001,0003
0000,0000,0002,0000,-001,0002,0001,0003,0003
0000,0000,0001,0000,-002,0002,0002,0003,0003
0000,0001,0001,0000,-002,0002,0002,0002,0002
0000,0001,0000,0000,-001,0001,0002,0001,0002
0001,0001,0000,-001,-001,0000,0002,0001,0002
0001,0001,0000,-001,-001,0000,-001,0001,0001
0001,0001,0000,-001,-001,0000,0001,0002,0001
0000,0002,0001,-001,-001,0000,0001,0002,0002
0000,0002,0000,-001,-001,0000,0002,0002,0002
0000,0002,0001,-001,-001,0000,0002,0002,0001
0001,0001,0001,-001,-001,0000,0002,0000,0001
0001,0000,0001,-001,0000,0000,0002,0001,0000
0001,0000,0001,-001,0000,0000,0002,0001,0001
