delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,-001,0000,0000,0000,0000,0001,0000
0000,-001,-001,0000,0001,0000,-001,0001,0000
0000,0000,0001,0000,0001,0001,-002,0001,0000
0000,0000,0001,0000,0002,0001,-002,0001,0002
0000,0000,0001,0000,0000,0001,-002,0001,0002
0000,0001,0001,-001,0000,0001,-002,0000,0002
0000,0000,0001,-001,0000,0004,-002,0001,0001
-002,0001,0002,-001,0002,0004,-001,0001,0002
-002,0001,0002,0001,0002,0001,-001,0001,0001
0000,0002,0003,0001,0003,0001,-001,0001,0003
0001,0005,0003,0002,0004,0006,-001,0005,0003
0001,0005,0003,0002,0008,0006,-001,0006,0004
0001,0008,0004,0003,0010,0007,0000,0007,0005
0002,0013,0004,0001,0018,0007,0000,0012,0007
0002,0021,0006,0001,0022,0007,0000,0012,0007
0002,0029,0006,0001,0025,0008,0000,0018,0008
0003,0034,0005,0003,0029,0014,0000,0023,0013
0003,0037,0005,0003,0029,0014,0000,0023,0013
0003,0037,0005,0003,0028,0014,0000,0023,0013
0003,0037,0005,0003,0027,0014,0000,0023,0013
0003,0034,0005,0003,0028,0014,0000,0023,0013
0003,0032,0005,0003,0027,0014,0000,0023,0013
0001,0032,0005,0002,0027,0010,0001,0017,0008
0001,0027,0004,0002,0025,0009,0001,0015,0008
0002,0022,0005,0002,0023,0010,0001,0014,0008
0002,0020,0002,0003,0020,0008,0000,0012,0008
0002,0015,0004,0003,0010,0005,0000,0010,0005
0003,0009,0004,0001,0009,0004,-002,0005,0003
0003,0007,0004,0001,0009,0004,-002,0005,0003
0003,0007,0004,0001,0007,0004,-002,0005,0003
0003,0007,0004,0001,0007,0004,-002,0005,0003
0003,0005,0004,0001,0006,0004,-002,0005,0003
0003,0004,0004,0001,0004,0004,-002,0005,0003
0000,0002,0003,0001,0003,0004,0001,0004,0003
-001,0001,0000,0000,0003,0003,0001,0003,0003
0000,0000,0000,0000,0002,0003,0000,0002,0000
-001,-001,0000,-001,0001,0002,-002,0001,0000
0001,-002,0000,0000,0001,0002,-002,0001,0001
-001,-002,0000,-001,0001,0002,-002,0000,0001
0001,-002,0000,-001,0001,0002,-001,0000,0001
-001,0000,0000,-001,0001,0002,-001,0001,0001
0001,0000,0000,-001,0001,0000,-001,0001,0001
0003,0000,0000,0001,0001,0002,-002,0001,0001
0003,0000,0000,0001,0001,0001,-003,0000,0001
0001,-002,-001,0000,0001,0001,-003,0000,0001
-001,-002,-001,0000,0001,0001,-001,0000,0000
-001,0000,-001,0000,0001,0000,-001,0000,0000
-001,0000,-001,-001,0001,0000,-002,0002,0000
-001,0000,0000,0000,0000,0000,-002,0002,0000
-001,0000,-001,0000,0000,0000,-002,0002,0000
-001,-002,0000,0000,0000,0001,-002,0000,0000
-001,-002,0000,0000,0000,0002,-002,0000,0000
-001,-002,0000,-002,0000,0002,-002,0001,0000
-001,-002,-002,0000,0000,0000,-002,0001,0001
-001,-002,-002,0001,0000,0000,-002,0001,0001
