delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0000,-001,0001,0001,0000,0000,0000
0001,0001,-001,0000,0001,0001,0001,0000,-001
0000,0001,0000,0000,0000,-002,0001,0000,0001
-001,0001,-001,0000,0000,-002,0001,-001,-001
-001,-001,0000,0000,-001,-003,0001,-001,-001
0000,0001,-001,0000,0000,-001,0001,-001,-001
0000,0001,0000,0000,-001,-002,0002,0000,0000
0000,0002,-002,0000,-001,-002,0002,0001,0001
0000,0002,0000,0001,-001,-002,0001,0001,0001
0002,0002,0001,0001,0001,-001,0001,0001,0001
0002,0004,0001,0001,0002,0002,0001,0001,0001
0002,0005,0000,0002,0004,0002,0002,0003,0001
0002,0006,0000,0002,0006,0002,0001,0004,0003
0003,0014,0003,0004,0011,0004,0002,0007,0006
0002,0023,0003,0005,0020,0005,0001,0011,0006
0002,0040,0004,0005,0026,0006,0002,0012,0006
0002,0052,0005,0004,0028,0009,0003,0014,0008
0002,0052,0005,0004,0030,0009,0003,0014,0008
0002,0049,0005,0004,0028,0009,0003,0014,0008
0002,0047,0005,0004,0028,0009,0003,0014,0008
0002,0042,0005,0004,0027,0009,0003,0014,0008
0002,0040,0005,0004,0025,0009,0003,0014,0008
0002,0033,0005,0004,0022,0008,0003,0013,0008
0002,0020,0002,0003,0019,0005,0002,0011,0005
0002,0015,0001,0003,0014,0005,0000,0007,0004
0002,0015,0001,0003,0012,0005,0000,0007,0004
0002,0011,0001,0003,0011,0005,0000,0007,0004
0002,0010,0001,0003,0009,0005,0000,0007,0004
0002,0009,0001,0003,0007,0005,0000,0007,0004
0002,0007,0001,0003,0007,0005,0000,0007,0004
0002,0007,0001,0003,0007,0005,0000,0007,0004
0002,0006,0001,0002,0005,0004,0000,0003,0004
0001,0003,0002,0002,0003,0002,0000,0003,0001
0001,0003,0002,0001,0003,0002,0000,0001,0001
0001,0002,0002,0001,0003,0001,0000,0001,0001
0001,0002,0000,0000,0001,0001,0000,0000,0001
-001,0001,0000,0000,0001,0001,0000,0000,0001
-001,0001,-001,0000,0001,0001,0000,0000,0001
-001,0001,-001,0000,0001,-001,0000,-001,0001
0001,0001,-001,-001,0000,-001,0000,-001,0001
0001,0001,-003,0001,0000,-001,0001,-001,0001
0000,0001,-003,-001,0000,-001,0001,-001,0001
0000,0001,-002,0000,0000,-001,0001,-001,0002
0000,0000,-002,0000,0001,-001,0001,-001,-001
0000,0000,-001,0000,0001,-004,0001,-001,0001
0001,0001,0000,0000,0001,-004,0000,-001,-001
0001,0001,0000,0000,0000,-001,0000,-001,-001
0001,0001,-001,0000,0000,-001,0000,0000,-001
0000,0000,-001,0000,0000,-001,0000,0000,-001
0000,0000,-001,-001,0000,0000,0000,-001,-001
0000,0000,0000,-001,0000,-001,0000,-001,-001
0000,0000,0000,-001,0000,-001,-002,-002,0001
0000,0000,0000,-001,0000,-002,-002,-001,0001
0000,0001,-001,-001,0000,-001,0000,-002,0001
0000,0002,-001,-001,-001,-002,0000,0000,0001
