delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-002,-001,0000,0001,-001,0000,0000,0000,0001
0000,-001,0000,0002,-001,-001,0000,0000,0002
-002,-001,-001,0001,-001,-001,0000,0000,0001
-001,-001,-001,0000,-001,0001,0000,0000,0001
-001,-001,0000,0000,0000,0001,0000,0000,-001
0002,-001,0000,0000,0000,0002,0000,0001,-001
0002,0000,0000,0000,0001,0000,0000,0002,-002
0002,0001,0000,0000,0002,-001,0001,0002,-001
0002,0001,0000,0001,0003,-001,0001,0002,0000
0002,0002,-001,0002,0003,-001,0001,0003,0000
0002,0004,-001,0002,0005,0001,0002,0005,0000
0002,0004,0001,0002,0007,0001,0005,0006,0001
0003,0008,0001,0005,0012,0004,0005,0007,0002
0004,0013,0002,0006,0016,0004,0005,0010,0001
0004,0014,0003,0005,0020,0003,0005,0012,0002
0004,0020,0002,0005,0022,0002,0005,0015,0003
0004,0023,0003,0005,0024,0002,0005,0015,0003
0004,0026,0003,0005,0028,0003,0005,0015,0005
0007,0029,0004,0005,0029,0003,0005,0015,0005
0007,0030,0004,0005,0030,0003,0005,0015,0005
0007,0031,0004,0005,0030,0003,0005,0015,0005
0007,0031,0004,0005,0030,0003,0005,0015,0005
0007,0031,0004,0005,0030,0003,0005,0015,0005
0007,0030,0004,0005,0029,0003,0005,0015,0005
0007,0030,0004,0005,0028,0004,0004,0015,0005
0007,0027,0002,0006,0028,0004,0004,0015,0002
0007,0022,0002,0006,0021,0004,0004,0013,0002
0006,0014,0002,0006,0016,0003,0004,0009,0001
0003,0010,0002,0006,0013,0003,0004,0008,0001
0003,0009,0002,0006,0012,0003,0004,0008,0001
0003,0009,0002,0006,0011,0003,0004,0008,0001
0003,0009,0002,0006,0008,0003,0004,0008,0001
0003,0008,0002,0006,0006,0003,0004,0008,0001
0003,0007,0002,0006,0006,0003,0004,0008,0001
0003,0004,0002,0002,0004,0002,0003,0006,0000
0002,0002,0001,0001,0002,0002,0003,0002,0000
0003,0000,0000,0000,0001,0002,0003,0002,0000
0002,0000,0000,0000,0000,-001,0002,0002,0000
0003,0000,0000,0000,0000,-001,0002,0002,0000
0001,0000,0000,0000,0001,-001,0002,0001,-001
0001,-001,0000,-001,0001,-001,0001,0000,-001
0001,-001,0000,-001,0000,-001,0001,0000,-002
-001,-001,0000,-001,0000,-001,0001,0000,-002
0001,-001,0000,0000,0000,-001,-001,0001,-002
0000,-001,0000,0000,0000,-001,-001,0001,-002
0000,-001,0000,0000,0000,-002,-001,0001,-002
0000,-002,0000,0000,0000,-002,0000,0001,-002
-001,-002,0000,0000,-001,-002,-001,-001,0000
0000,-002,0000,0000,-001,0000,-002,-001,0000
-001,-002,0000,0000,0000,0000,-002,0000,0000
0000,-001,0000,0000,0000,0000,-002,0000,0001
-001,-002,0000,-002,-001,0000,-001,0000,0001
0000,-001,0000,-002,-001,0000,-001,0000,0001
0000,-001,-002,-002,0000,0000,0000,0000,0000
0000,-001,-002,0000,0001,0000,0000,0000,-001
