delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0000,0000,0001,0000,0000,0000,-001
0001,0000,0000,0000,0001,0001,0000,0000,-001
0002,0001,0001,0000,0001,0003,0000,0000,-001
0000,0001,-001,0000,0001,0003,0000,-001,-001
0001,0001,-001,0000,0001,0001,0001,0000,0000
0001,0001,-001,0001,0001,0001,0000,0000,0000
0001,0000,-001,0002,0001,0001,0000,0001,0000
0003,0002,0003,0003,0001,0001,0000,0001,0000
0003,0002,0003,0003,0001,0001,0000,0002,0002
0003,0003,0003,0003,0004,0001,0002,0002,0002
0003,0004,0003,0003,0005,0003,0002,0002,0002
0005,0011,0000,0003,0008,0003,0002,0004,0003
0006,0012,0002,0003,0012,0003,0002,0007,0003
0006,0013,0002,0009,0017,0003,0004,0010,0002
0008,0021,0002,0011,0025,0003,0005,0010,0002
0008,0026,0001,0011,0033,0005,0006,0016,0004
0008,0026,0001,0011,0033,0005,0006,0016,0004
0008,0030,0001,0011,0033,0005,0006,0016,0004
0008,0032,0001,0011,0036,0005,0006,0016,0004
0008,0033,0001,0011,0036,0005,0006,0016,0004
0008,0032,0001,0011,0036,0005,0006,0016,0004
0008,0032,0001,0011,0036,0005,0006,0016,0004
0008,0032,0002,0012,0035,0005,0006,0019,0002
0008,0026,0003,0012,0034,0004,0007,0019,0001
0008,0021,0005,0010,0026,0004,0007,0017,0001
0008,0015,0005,0010,0018,0004,0007,0012,0001
0009,0011,-002,0011,0014,0004,0005,0009,0013
0009,0010,-002,0011,0013,0004,0005,0009,0013
0009,0009,-002,0011,0008,0004,0005,0009,0013
0009,0009,-002,0011,0008,0004,0005,0009,0013
0009,0009,-002,0011,0007,0004,0005,0009,0013
0009,0004,-002,0011,0007,0004,0005,0009,0013
0004,0004,0000,0003,0005,0003,0004,0004,0001
0004,0004,0000,0003,0005,0001,0003,0003,0000
0002,0003,0000,0003,0002,0001,0002,0002,0001
0002,0003,0000,0002,0001,0001,0002,0001,0001
0002,0002,0000,0001,0001,0001,0000,0001,0001
0000,0001,0000,0002,0002,0000,-001,0000,0001
0000,0001,0000,0002,0002,0001,0000,0000,0001
0000,0001,0000,0002,0001,0003,0000,0000,0001
0001,0001,-002,0000,0001,0003,0000,0000,0000
0001,0000,0000,0000,0001,0002,-001,0000,0000
0001,0000,-001,0001,0001,0002,-001,0000,0003
0001,0000,-001,0001,0001,0002,-001,-001,0003
0001,0002,-001,0002,0001,0001,0000,-001,0000
0000,0002,-001,0002,0001,-001,0000,-001,0000
-001,0001,-001,0001,0001,-001,0000,0000,0000
-001,0001,-001,0001,0001,0000,0000,0000,0000
-001,0002,-001,-001,0000,0000,0000,0000,0002
0002,0002,0001,0001,0000,0000,0001,0000,0002
0002,0001,0001,0001,0001,0003,0000,0000,0001
0001,0000,0001,0001,0002,0003,0000,0000,-001
0001,0001,0000,-001,0002,0002,-001,-001,-001
0001,0001,0000,-001,0002,0001,-001,-001,0000
0000,0001,0000,0000,0001,0002,-003,-001,0001
