delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,0002,0001,-001,0000,0001,0001,0002
0001,-001,0002,0002,0000,-001,0001,0001,0001
0001,0001,0002,0002,0002,-001,0001,0000,0001
0001,0001,0002,0001,0002,0000,-001,0000,0000
0001,0001,0001,0000,0002,0000,0001,0000,0000
0001,0002,0001,0000,0001,-001,-002,0001,0000
0001,0002,0002,0000,0001,-001,-002,0001,0002
0001,0002,0002,0002,0003,-001,-002,0002,0002
0002,0004,0002,0002,0003,0004,-001,0003,0003
0002,0006,0002,0001,0005,0004,-001,0003,0004
0002,0009,0003,0001,0008,0004,-001,0005,0004
0002,0013,0004,0003,0013,0005,0001,0006,0004
0003,0018,0005,0003,0015,0005,0001,0008,0005
0003,0019,0005,0003,0016,0005,0001,0008,0005
0003,0023,0005,0003,0019,0004,0001,0009,0005
0003,0025,0005,0006,0019,0003,0001,0009,0005
0003,0025,0008,0006,0023,-004,0001,0013,0009
0003,0022,0008,0006,0023,-004,0001,0013,0009
0004,0022,0007,0004,0018,0005,0001,0010,0005
0004,0020,0007,0003,0015,0005,0001,0009,0005
0004,0019,0007,0003,0013,0005,0002,0007,0004
0004,0017,0007,0003,0010,0005,0001,0007,0003
0003,0010,0006,0003,0009,0005,0001,0006,0003
0003,0009,0005,0003,0008,0005,0001,0007,0003
0002,0006,0004,0003,0007,0004,0001,0004,0003
0002,0006,0004,0002,0007,0002,0000,0004,0003
0002,0003,0003,0002,0005,0001,0000,0003,0001
0002,0003,0003,0002,0002,0001,0000,0002,0001
0002,0003,0001,0002,0002,0000,0001,0003,0001
0001,0003,0001,0002,0002,0000,0001,0002,0001
0001,0001,0001,0001,0001,0001,0001,0002,0000
0001,0000,0001,0001,0001,0001,0000,0001,0000
0000,0000,0001,0001,0001,0001,-001,0001,0000
0000,0000,0000,0001,0001,0000,-001,0001,0001
0001,0000,0002,0000,0001,-001,0000,0002,0002
0002,0002,0002,0000,0001,-001,0000,0002,0002
0001,0000,0002,0000,0001,-001,0000,0001,0000
0001,0001,0001,0000,0001,-001,0000,0000,-001
0000,0001,0001,0001,0001,-001,-001,0000,-001
0000,0001,0001,0001,0000,-001,-003,0000,0000
0000,0001,0002,-001,0000,-001,-002,0000,0000
0001,0001,0002,-001,0000,-001,-002,0001,0000
0001,0000,0002,0000,0000,-002,-002,0001,-001
0000,0000,0001,0000,0000,-002,-001,0001,-001
0000,0001,0000,0000,0000,-002,-001,0000,-001
0000,0001,0001,0000,0000,-001,-001,0000,-001
0000,0000,0000,0000,0000,0000,-001,-001,0000
0000,0000,0001,-001,0001,0000,-001,0000,0000
0001,0000,0002,-001,0001,0000,0000,0000,0000
0001,-001,0002,0000,0001,0000,0000,0000,-001
0001,-001,0000,0000,0001,-001,-001,0000,-001
0000,-001,0000,0000,0000,0000,-001,0000,-001
0001,0000,0001,0000,-001,-001,-001,0000,-001
0001,-001,0002,-001,0000,-001,-001,0001,-001
0001,-001,0002,0000,0000,-001,0001,0001,-002
