delta1,delta2,delta3,delta4
00002,-0001,00001,00000
00002,00004,-0001,-0004
-0002,00000,00000,00000
-0002,00000,00000,-0001
-0002,00001,00000,-0001
-0001,-0002,-0001,-0001
-0002,-0001,00000,00002
-0003,00001,00002,00000
-0001,00000,00000,00000
00000,00003,00001,-0001
00002,00002,00002,00001
00003,00003,00002,00002
00007,00008,00006,00006
00012,00018,00020,00017
00012,00018,00025,00017
00012,00018,00037,00017
00012,00018,00048,00017
00012,00018,00065,00017
00012,00018,00090,00017
00036,00067,00125,00056
00034,00073,00125,00060
00033,00077,00125,00061
00035,00071,00125,00063
00035,00072,00125,00060
00031,00062,00125,00052
00031,00057,00089,00047
00023,00037,00048,00030
00014,00024,00027,00021
00015,00024,00027,00021
00012,00024,00027,00021
00010,00024,00027,00021
00006,00024,00027,00021
00010,00024,00027,00021
00011,00007,00011,00009
00011,00007,00009,00005
00011,00007,00007,00007
00011,00006,00006,00006
00011,00004,00004,00005
00011,00003,00004,00003
00004,00002,00004,00004
00001,00002,00001,00002
00000,00001,00001,00001
00000,00000,00001,00001
-0001,-0001,00000,00000
-0001,-0002,00001,00000
-0001,00001,00001,-0003
-0001,00000,00001,-0001
00001,00001,-0001,-0002
-0001,-0001,00001,00001
-0001,00000,00000,-0001
-0001,00000,00000,-0001
-0002,00000,00001,-0001
-0001,-0001,00001,-0001
00000,00000,00000,-0001
00001,00001,-0001,-0002
