delta1,delta2,delta3,delta4
00001,-0002,00001,00001
-0001,00002,00002,00001
-0001,00001,00001,00001
00000,00000,00000,00001
00002,-0002,-0001,00000
00000,00002,00000,00002
00000,00000,00000,00001
00001,00000,00000,00003
-0001,00000,00001,00002
00001,00001,00003,00002
00001,00005,00002,-0002
00005,00003,00004,00004
00009,00009,00009,00010
00015,00016,00019,00016
00022,00029,00034,00030
00026,00032,00040,00036
00026,00036,00046,00037
00030,00037,00052,00045
00026,00037,00052,00044
00027,00037,00054,00045
00028,00036,00048,00039
00023,00034,00040,00034
00011,00017,00030,00029
00017,00017,00030,00029
00019,00025,00028,00025
00016,00020,00023,00021
00016,00020,00024,00021
00015,00021,00025,00021
00018,00021,00025,00021
00012,00019,00025,00021
00016,00019,00025,00021
00013,00019,00022,00020
00015,00019,00022,00020
00014,00019,00022,00020
00014,00019,00022,00020
00013,00019,00022,00020
00014,00019,00022,00020
00011,00016,00018,00016
00011,00015,00015,00012
00011,00013,00014,00012
00011,00012,00012,00012
00011,00012,00011,00012
00011,00009,00011,00010
00011,00010,00012,00008
00008,00006,00007,00007
00007,00006,00005,00007
00004,00003,00004,00004
00004,00001,00004,00003
00001,00002,00001,00000
00001,00001,00001,00002
00001,00001,00002,00003
00001,00001,00000,00000
00001,00000,00001,00001
00003,00000,00000,00000
-0001,00001,00000,00000
