delta1,delta2,delta3,delta4
-0001,00001,-0001,-0001
-0002,00000,-0001,00000
00003,00004,00001,00002
00000,00002,00002,00000
-0001,00000,00000,-0002
-0002,00000,00000,00000
-0002,00001,00000,00000
-0002,00000,-0001,00000
-0001,00000,00002,00002
00002,-0001,00001,00002
00001,00001,00001,00003
00003,00003,00003,00002
00007,00005,00005,00007
00009,00008,00012,00014
00017,00014,00023,00024
00017,00014,00029,00028
00017,00014,00034,00033
00017,00014,00039,00034
00017,00014,00040,00034
00017,00014,00040,00034
00016,00021,00039,00034
00016,00019,00039,00034
00015,00014,00024,00024
00011,00010,00015,00016
00011,00010,00015,00016
00011,00010,00010,00016
00011,00010,00009,00016
00011,00010,00004,00016
00011,00010,00006,00016
00006,00004,00005,00006
00006,00004,00005,00004
00006,00004,00005,00003
00006,00004,00005,00003
00006,00004,00005,00004
00006,00004,00005,00002
00002,00002,00001,00000
00000,00001,00001,00002
-0009,00003,00001,00001
-0001,-0001,00000,00001
00000,-0001,00001,-0001
-0001,00000,00001,00002
00001,-0006,00002,00000
-0002,00000,00000,00001
-0002,-0001,00001,00000
00001,00002,-0001,00001
-0004,-0002,-0001,00000
-0001,00002,-0003,00003
00000,00000,00000,00000
-0001,-0001,-0001,-0003
-0002,00000,00000,-0001
00001,00001,00000,-0001
00003,00001,00000,-0002
00000,-0001,00000,-0001
-0002,-0001,00000,00000
-0002,00000,00000,00000
