delta1,delta2,delta3,delta4
00000,-0001,00000,00001
-0001,-0001,00000,00000
-0001,00000,-0001,00001
00000,00000,-0001,00000
00000,-0001,00000,00001
00000,-0001,00000,00002
-0001,-0001,-0001,00000
-0001,00001,00000,00002
00001,00001,00000,00002
00004,-0002,00003,00003
00005,00005,00004,00007
00013,00010,00008,00012
00018,00015,00018,00021
00018,00015,00018,00022
00018,00015,00018,00027
00018,00015,00018,00028
00018,00015,00018,00037
00018,00015,00018,00032
00023,00025,00027,00036
00022,00024,00029,00036
00022,00024,00026,00036
00024,00020,00026,00036
00010,00020,00020,00036
00010,00019,00020,00036
00010,00019,00021,00036
00010,00019,00020,00036
00020,00017,00017,00022
00019,00017,00017,00022
00018,00013,00015,00020
00018,00013,00013,00016
00016,00013,00010,00014
00016,00013,00010,00015
00016,00013,00010,00017
00014,00011,00011,00017
00009,00013,00007,00018
00012,00011,00009,00016
00011,00012,00008,00014
00011,00012,00008,00016
00012,00010,00008,00014
00012,00010,00008,00014
00012,00010,00008,00015
00012,00010,00008,00012
00012,00010,00008,00012
00012,00010,00008,00014
00010,00006,00007,00010
00008,00007,00007,00010
00009,00006,00004,00009
00007,00004,00007,00009
00006,00002,00003,00008
00005,00004,00002,00006
00005,00003,00001,00005
00003,00001,00002,00004
00003,00006,00001,00004
00001,00001,00000,00002
00001,-0001,00002,00004
