delta1,delta2,delta3,delta4
00003,00004,00001,00000
00001,00004,00004,00002
00001,00001,00001,00000
00003,00000,00001,00002
00001,00000,00002,00001
00005,00005,00003,00001
00007,00000,00001,00001
00005,00003,00001,-0002
00001,00004,00004,00000
00004,00004,00003,00001
00007,00005,00003,00006
00011,00009,00009,00012
00019,00015,00019,00021
00019,00015,00019,00022
00019,00015,00019,00027
00019,00015,00019,00028
00019,00015,00019,00029
00019,00015,00019,00030
00025,00023,00028,00030
00025,00021,00028,00030
00027,00021,00027,00030
00026,00021,00027,00030
00025,00020,00025,00030
00023,00020,00024,00030
00023,00019,00024,00030
00016,00018,00016,00018
00014,00013,00013,00014
00015,00013,00008,00013
00014,00013,00010,00014
00011,00013,00008,00012
00012,00013,00008,00012
00009,00013,00008,00009
00011,00006,00006,00008
00009,00006,00005,00008
00007,00006,00004,00006
00004,00004,00002,00005
00004,00003,00002,00003
00004,00002,00002,00001
00002,00001,00001,00002
00003,00000,00001,00001
00004,00003,00000,00001
00002,00000,00001,00000
00002,00002,00002,-0001
00001,00000,00001,00001
00000,00000,00001,00001
00005,00003,00003,-0001
00000,00001,-0001,00002
00001,00000,00001,00001
00000,00002,00000,00000
00001,00002,00000,00001
00003,00002,00000,00001
00006,-0002,00002,00002
00003,00001,00001,-0001
00002,00000,00001,00000
00002,00002,00001,00001
