delta1,delta2,delta3,delta4
-0001,00001,00001,00001
00002,00001,00001,00000
-0001,00000,00000,00000
00002,-0001,00001,00001
00002,00001,00002,00000
00001,00001,00001,00001
00001,00001,00003,00002
00001,-0001,00002,00002
00002,00002,00000,00001
00002,-0002,00003,00003
00003,00002,00001,00002
00006,00005,00004,00005
00004,00008,00009,00009
00016,00015,00018,00021
00016,00015,00018,00023
00016,00015,00018,00025
00016,00015,00018,00024
00016,00015,00018,00029
00016,00015,00018,00027
00022,00018,00024,00026
00023,00018,00021,00026
00020,00018,00021,00026
00020,00018,00023,00026
00019,00018,00019,00026
00012,00016,00019,00021
00015,00014,00015,00019
00012,00010,00015,00015
00012,00010,00015,00016
00012,00009,00010,00013
00012,00009,00010,00011
00012,00009,00010,00011
00012,00009,00010,00008
00012,00009,00010,00008
00012,00009,00010,00006
00007,00000,00006,00007
00007,00006,00007,00006
00005,00004,00003,00003
00005,00002,00001,00002
00004,00002,00002,00002
00003,00002,00000,00002
00002,00001,00002,00003
00005,00004,00001,00004
00000,00001,00001,00000
00001,00001,00001,00001
00002,00001,00002,00000
00001,00001,00001,00001
-0001,00001,00001,00001
00001,00000,00001,00001
00004,00001,00000,00001
00002,00001,00002,00004
00000,00002,00001,-0001
00000,00003,00003,00000
00002,00001,00000,-0001
00001,00000,00002,00001
-0002,00001,00001,00003
