delta1,delta2,delta3,delta4
-0005,-0002,00003,-0002
-0003,-0001,00000,00000
-0002,00003,00000,-0002
-0002,00002,00001,-0001
-0002,00002,00001,00000
-0004,-0003,-0001,00001
-0002,00000,00002,00001
-0003,00004,00001,00000
00000,00001,00003,00002
00000,00002,00004,00003
00002,00004,00003,00003
00003,00007,00007,00007
00009,00012,00011,00009
00013,00018,00018,00014
00015,00020,00027,00020
00015,00023,00028,00021
00015,00025,00028,00022
00015,00022,00028,00021
00015,00022,00027,00019
00015,00023,00027,00019
00015,00018,00028,00019
00012,00018,00021,00016
00012,00016,00018,00014
00012,00014,00015,00011
00012,00011,00013,00011
00012,00011,00014,00011
00012,00012,00014,00011
00012,00009,00013,00011
00012,00011,00011,00011
00005,00008,00012,00011
00007,00007,00008,00008
00003,00005,00007,00008
00004,00005,00005,00005
00001,00002,00004,00002
00000,00002,00003,00001
00000,00001,00003,00001
00000,00000,00002,00000
-0001,00001,00001,-0001
-0001,00000,00001,-0001
-0002,00000,-0001,-0002
00000,00000,00001,-0001
-0001,-0001,00001,-0001
-0001,00000,00001,-0001
00000,00000,00000,-0001
-0001,-0002,-0001,-0001
-0005,-0002,00000,00000
00001,00002,00001,00000
-0002,00000,00002,00000
-0001,-0001,00000,-0001
-0004,00000,00001,00000
-0001,00000,00001,-0001
-0003,00000,00001,-0001
-0001,-0002,00001,-0002
-0002,-0001,00001,00000
00000,-0001,00000,-0002
