delta1,delta2,delta3,delta4
00002,00000,00001,00000
00002,00002,00001,-0001
00004,00002,00001,00000
00001,00001,00001,00002
00001,00000,00001,-0001
00002,00001,00001,00002
00004,00003,00000,00000
00001,00000,00000,00002
00000,00001,00001,00000
00002,00005,00003,00005
00004,00002,00002,00001
00003,00004,00003,00002
00007,00005,00006,00007
00013,00011,00012,00016
00020,00024,00034,00026
00025,00026,00038,00031
00028,00031,00048,00035
00027,00035,00053,00037
00030,00032,00055,00038
00030,00036,00054,00038
00030,00036,00056,00039
00029,00033,00047,00037
00024,00025,00035,00030
00021,00019,00025,00022
00017,00016,00016,00018
00015,00012,00010,00012
00013,00009,00008,00011
00009,00009,00009,00003
00012,00006,00006,00007
00009,00006,00007,00010
00007,00005,00006,00008
00006,00006,00006,00008
00004,00004,00004,00005
00004,00003,00002,00003
00006,00000,00002,00002
00001,00003,00001,00003
00002,00001,00000,00002
00001,00002,00001,00001
00001,00002,00001,00001
00002,00000,00001,00001
-0002,00006,00001,00001
-0001,-0002,00001,00000
00004,00001,00001,00000
00002,00002,00001,00001
00001,00002,00000,00001
00000,00002,00003,00003
00002,00003,00001,-0001
00002,00001,00001,00000
00002,00000,00000,00001
00003,00001,00001,00001
00005,00005,00001,00001
00001,00001,00000,00000
00001,00000,00002,00001
00002,00003,00002,00001
-0001,-0001,00001,00000
