delta1,delta2,delta3,delta4
00001,00000,00000,00001
00003,00002,00000,00001
00003,00000,00002,00001
00004,00001,00001,00001
00003,00002,00001,00000
00000,-0001,00001,00001
00001,00002,00001,00002
00001,00001,00001,00002
00002,00003,00001,00001
00003,00001,00001,00000
00003,00002,00002,00001
00003,00005,00004,00006
00008,00007,00006,00008
00015,00015,00017,00019
00021,00023,00034,00035
00023,00024,00038,00038
00024,00026,00039,00042
00027,00027,00043,00042
00029,00029,00044,00044
00029,00028,00044,00044
00028,00026,00044,00045
00025,00025,00042,00045
00025,00021,00036,00038
00020,00017,00025,00029
00014,00013,00017,00019
00012,00013,00017,00019
00011,00010,00017,00019
00012,00008,00017,00019
00009,00006,00017,00019
00008,00007,00017,00019
00005,00006,00003,00011
00005,00006,00006,00009
00005,00006,00006,00007
00005,00006,00000,00002
00005,00006,00002,00006
00005,00006,00002,00005
00004,00003,00003,00003
00004,00003,00000,00003
00002,00001,00002,00004
00000,00000,00001,00000
00006,00001,00002,00000
00003,00001,00001,00001
00000,00000,00001,00000
00002,-0001,00001,00002
00001,00000,00001,00002
00005,00001,00001,00002
00001,00001,00000,00001
00002,00001,00002,00002
00001,00000,00001,00001
00003,00002,00001,00002
00003,00001,00001,00002
00002,00001,00002,00002
00001,00001,00001,00001
00000,-0001,00001,00001
00001,00001,00001,-0001
