delta1,delta2,delta3,delta4
00002,-0001,00000,00000
-0001,-0003,00002,00001
-0002,00001,00001,-0002
00000,00000,00000,00000
00001,00000,00002,00000
00002,-0001,00001,00002
00001,00001,00001,00000
00001,00001,00000,-0001
00002,00002,00002,00001
00003,00003,00002,00001
00012,00003,00000,00005
00004,00005,00005,00005
00008,00005,00006,00006
00011,00015,00011,00017
00017,00024,00023,00021
00017,00016,00023,00023
00017,00016,00021,00024
00017,00016,00024,00025
00017,00016,00023,00023
00017,00016,00023,00022
00020,00016,00020,00021
00019,00016,00020,00021
00014,00013,00013,00017
00014,00013,00012,00017
00014,00013,00012,00017
00014,00013,00009,00017
00014,00013,00009,00017
00014,00013,00008,00017
00013,00007,00005,00010
00013,00007,00005,00006
00013,00007,00005,00009
00013,00007,00005,00006
00013,00007,00005,00006
00013,00007,00005,00005
00007,00002,00002,00003
00005,00002,00003,00004
00005,00000,00002,00003
00002,00000,00003,-0002
00003,00002,00001,00001
00004,00001,00001,00002
00002,00000,00001,00000
00002,00001,00000,00000
00000,00001,00000,-0001
00003,00000,00001,-0001
00001,-0001,00001,00001
00000,-0001,00001,00001
00002,-0002,00000,00001
00000,00000,00001,00000
00000,-0001,00000,00000
00004,00000,-0001,00000
00002,00000,00001,-0002
00000,00000,00001,00000
00001,-0001,00001,00001
00000,00000,-0001,00000
00001,00000,00001,00000
