delta1,delta2,delta3,delta4
00000,00007,00001,00003
-0001,00000,-0001,00001
00002,-0001,00001,00001
00004,00004,00001,00000
-0002,00002,00001,00002
00002,00001,00001,00001
00003,00001,00001,00002
00001,00002,00001,00000
00001,00001,00001,00001
00000,00002,00002,00001
00006,00002,00002,00003
00009,00006,00004,00006
00008,00006,00008,00011
00016,00012,00015,00018
00019,00019,00023,00024
00019,00019,00022,00025
00019,00019,00024,00025
00019,00019,00025,00031
00019,00019,00024,00029
00019,00019,00024,00026
00019,00013,00024,00026
00019,00013,00019,00022
00017,00013,00013,00016
00017,00013,00013,00016
00017,00013,00012,00016
00017,00013,00011,00016
00017,00013,00011,00016
00017,00013,00009,00016
00009,00008,00008,00011
00009,00008,00008,00011
00009,00008,00008,00009
00009,00008,00008,00010
00009,00008,00008,00007
00009,00008,00008,00010
00006,00006,00005,00006
00005,00003,00003,00005
00001,00004,00003,00005
00005,00004,00002,00004
00005,-0001,00002,00003
00002,00002,00001,00003
00001,00000,00002,00001
00002,00002,00002,00002
00001,00000,00001,00002
00001,00000,00002,00001
00001,00001,00001,00001
00000,00000,00001,-0001
00000,-0001,00000,00000
00001,00000,00001,00001
00000,00000,00000,00000
00001,00000,00001,00001
00002,00001,00001,00002
00000,00001,00002,00000
00001,-0001,00003,00000
-0001,00000,00001,-0001
00001,00000,00002,00000
