delta1,delta2,delta3,delta4
00000,00002,00001,00001
00002,00000,00001,00001
00001,00001,00001,00001
00003,00001,00001,00001
00004,00002,00000,-0001
00001,00002,00001,00001
00002,00000,00001,00001
00003,00002,00001,00001
00001,00003,00003,00000
00002,00001,00002,00002
00002,00001,00002,00002
00002,00004,00001,00004
00006,00004,00004,00005
00005,00012,00009,00010
00019,00017,00025,00026
00019,00017,00031,00028
00019,00017,00033,00032
00019,00017,00037,00033
00019,00017,00037,00032
00019,00017,00036,00032
00022,00024,00035,00033
00022,00023,00035,00033
00024,00022,00035,00033
00027,00022,00035,00033
00020,00018,00035,00033
00020,00020,00026,00025
00019,00018,00026,00025
00016,00016,00020,00021
00014,00012,00014,00015
00014,00012,00013,00015
00014,00012,00012,00015
00014,00012,00010,00012
00014,00012,00010,00007
00014,00012,00008,00009
00011,00008,00005,00009
00005,00003,00005,00008
00003,00002,00003,00003
00004,00002,00002,00003
00003,00000,00002,00003
00003,00002,00001,00003
-0001,00005,00002,00003
00004,00002,00001,00001
00000,00002,00000,00002
00001,00002,00001,00002
00000,00002,00001,00002
00002,00000,00001,00002
00001,00003,00001,00000
00001,-0001,00000,00002
00000,00000,00001,00000
00001,00001,00001,00001
-0004,-0001,-0004,00003
00001,00000,00000,-0001
00000,00000,00001,00001
00001,-0001,00001,00001
00001,00001,00000,00000
